,CODDEPTO,DEPARTAMENTO,MUNICIPIO,Categoría,AÑO,Hectáreas cultivadas,Valor agregado
2225,97,VAUPÉS,MITÚ,Cultivo abandonado,2017,0.0,198.5572229392516
2226,97,VAUPÉS,PACOA ,Cultivo abandonado,2017,0.0,15.123936352076056
2227,97,VAUPÉS,PAPUNAUA ,Cultivo abandonado,2017,0.0,2.327848730234657
2228,97,VAUPÉS,TARAIRA,Cultivo abandonado,2017,0.0,12.849756990510317
2229,97,VAUPÉS,YAVARATÉ ,Cultivo abandonado,2017,0.0,3.462723322370206
2230,99,VICHADA,CUMARIBO,Cultivo permanente,2017,652.72,310.40897623143854
2231,99,VICHADA,LA PRIMAVERA,Cultivo abandonado,2017,0.0,95.90759895294909
2232,99,VICHADA,SANTA ROSALÍA,Cultivo abandonado,2017,0.0,48.69345829393012
2233,91,AMAZONAS,EL ENCANTO ,Cultivo intermintente,2018,4.12,12.504957867825288
2234,91,AMAZONAS,LA CHORRERA ,Cultivo intermintente,2018,6.04,10.351756850337768
2235,91,AMAZONAS,LA PEDRERA ,Cultivo abandonado,2018,0.0,17.111038568169334
2236,91,AMAZONAS,LA VICTORIA  ,Cultivo abandonado,2018,0.0,2.8800430630052203
2237,91,AMAZONAS,MIRITÍ-PARANÁ  ,Cultivo abandonado,2018,0.0,4.614163680999119
2238,91,AMAZONAS,PUERTO ALEGRÍA ,Cultivo permanente,2018,111.49,5.896950579109394
2239,91,AMAZONAS,PUERTO ARICA ,Cultivo abandonado,2018,0.0,4.33103071787939
2240,91,AMAZONAS,SANTANDER  ,Cultivo abandonado,2018,0.0,10.00342157500264
2241,5,ANTIOQUIA,AMALFI,Cultivo permanente,2018,205.61,742.7540645669222
2242,5,ANTIOQUIA,ANORÍ,Cultivo permanente,2018,969.49,159.43543977883897
2243,5,ANTIOQUIA,APARTADÓ,Cultivo permanente,2018,1.51,2344.824122499005
2244,5,ANTIOQUIA,ARGELIA,Cultivo abandonado,2018,0.0,74.05459420746615
2245,5,ANTIOQUIA,BRICEÑO,Cultivo permanente,2018,289.04,80.10630839565104
2246,5,ANTIOQUIA,CÁCERES,Cultivo permanente,2018,1826.23,415.78185655708
2247,5,ANTIOQUIA,CAMPAMENTO,Cultivo permanente,2018,204.57,70.59492687141895
2248,5,ANTIOQUIA,CARACOLÍ,Cultivo abandonado,2018,0.0,49.65821890182526
2249,5,ANTIOQUIA,CAREPA,Cultivo abandonado,2018,0.0,1072.432790857652
2250,5,ANTIOQUIA,CARMEN DE VIBORAL,Cultivo abandonado,2018,0.0,592.8187611756423
2251,5,ANTIOQUIA,CAUCASIA,Cultivo intermintente,2018,2.25,1179.323884715168
2252,5,ANTIOQUIA,CHIGORODÓ,Cultivo intermintente,2018,5.31,880.2669361998255
2253,5,ANTIOQUIA,COCORNÁ,Cultivo abandonado,2018,0.0,150.93701513786004
2254,5,ANTIOQUIA,DABEIBA,Cultivo abandonado,2018,0.0,248.8023493252006
2255,5,ANTIOQUIA,EL BAGRE,Cultivo permanente,2018,811.02,848.9115983080151
2256,5,ANTIOQUIA,FRONTINO,Cultivo abandonado,2018,0.0,193.7049805056335
2257,5,ANTIOQUIA,GÓMEZ PLATA,Cultivo abandonado,2018,0.0,319.74201465996083
2258,5,ANTIOQUIA,ITUANGO,Cultivo permanente,2018,882.69,234.50283759659837
2259,5,ANTIOQUIA,MACEO,Cultivo abandonado,2018,0.0,98.46144147609364
2260,5,ANTIOQUIA,MURINDÓ,Cultivo intermintente,2018,0.0,38.78141363394258
2261,5,ANTIOQUIA,MUTATÁ,Cultivo intermintente,2018,3.49,216.2871353797396
2262,5,ANTIOQUIA,NARIÑO,Cultivo abandonado,2018,0.0,99.81479282575872
2263,5,ANTIOQUIA,NECHÍ,Cultivo permanente,2018,708.03,258.6639852693745
2264,5,ANTIOQUIA,NECOCLÍ,Cultivo abandonado,2018,0.0,477.802097002128
2265,5,ANTIOQUIA,PUERTO BERRÍO,Cultivo abandonado,2018,0.0,588.8957445916299
2266,5,ANTIOQUIA,PUERTO NARE,Cultivo abandonado,2018,0.0,446.8262508687216
2267,5,ANTIOQUIA,PUERTO TRIUNFO,Cultivo abandonado,2018,0.0,193.9759657508717
2268,5,ANTIOQUIA,REMEDIOS,Cultivo permanente,2018,45.37,569.889699697731
2269,5,ANTIOQUIA,SABANALARGA,Cultivo abandonado,2018,0.0,81.65800724790762
2270,5,ANTIOQUIA,SAN CARLOS,Cultivo intermintente,2018,0.0,758.8874259288434
2271,5,ANTIOQUIA,SAN FRANCISCO,Cultivo permanente,2018,28.75,65.33284419788484
2272,5,ANTIOQUIA,SAN LUIS,Cultivo permanente,2018,8.91,114.780162721273
2273,5,ANTIOQUIA,SAN PEDRO DE URABÁ,Cultivo intermintente,2018,2.66,265.34186018522314
2274,5,ANTIOQUIA,SAN RAFAEL,Cultivo abandonado,2018,0.0,205.61314026745455
2275,5,ANTIOQUIA,SAN ROQUE,Cultivo abandonado,2018,0.0,198.1324842191552
2276,5,ANTIOQUIA,SANTA ROSA DE OSOS,Cultivo abandonado,2018,0.0,1001.24648193997
2277,5,ANTIOQUIA,SEGOVIA,Cultivo permanente,2018,306.59,771.7238970004939
2278,5,ANTIOQUIA,SONSÓN,Cultivo intermintente,2018,0.0,793.9341350644759
2279,5,ANTIOQUIA,TARAZÁ,Cultivo permanente,2018,3728.41,289.9523235677753
2280,5,ANTIOQUIA,TOLEDO,Cultivo emergente,2018,3.44,73.82613283854351
2281,5,ANTIOQUIA,TURBO,Cultivo permanente,2018,56.84,2227.6884955492305
2282,5,ANTIOQUIA,URAMITA,Cultivo abandonado,2018,0.0,71.8509277123793
2283,5,ANTIOQUIA,URRAO,Cultivo abandonado,2018,0.0,520.5599092169987
2284,5,ANTIOQUIA,VALDIVIA,Cultivo permanente,2018,2623.54,132.9955402588885
2285,5,ANTIOQUIA,VEGACHÍ,Cultivo intermintente,2018,42.29,129.74587097838406
2286,5,ANTIOQUIA,VIGÍA DEL FUERTE,Cultivo intermintente,2018,0.0,69.24802172045658
2287,5,ANTIOQUIA,YALÍ,Cultivo intermintente,2018,58.28,73.5299784381578
2288,5,ANTIOQUIA,YARUMAL,Cultivo permanente,2018,87.63,571.9146668707875
2289,5,ANTIOQUIA,YOLOMBÓ,Cultivo intermintente,2018,23.41,224.9318188564638
2290,5,ANTIOQUIA,YONDÓ ,Cultivo intermintente,2018,6.5,962.284141279334
2291,5,ANTIOQUIA,ZARAGOZA,Cultivo permanente,2018,471.23,388.545740208903
2292,81,ARAUCA,ARAUQUITA,Cultivo intermintente,2018,7.44,985.3242709565664
2293,81,ARAUCA,FORTUL,Cultivo abandonado,2018,0.0,234.65724420829892
2294,81,ARAUCA,PUERTO RONDÓN,Cultivo abandonado,2018,0.0,64.7410516861204
2295,81,ARAUCA,SARAVENA,Cultivo abandonado,2018,0.0,492.3031191035812
2296,81,ARAUCA,TAME,Cultivo abandonado,2018,0.0,957.0419873781144
2297,13,BOLÍVAR,ACHÍ,Cultivo permanente,2018,12.53,221.6444511009292
2298,13,BOLÍVAR,ALTOS DEL ROSARIO,Cultivo intermintente,2018,0.0,72.54914705776832
2299,13,BOLÍVAR,ARENAL,Cultivo permanente,2018,2.51,95.4429212833573
2300,13,BOLÍVAR,BARRANCO DE LOBA,Cultivo intermintente,2018,0.0,103.12018466465317
2301,13,BOLÍVAR,CANTAGALLO,Cultivo permanente,2018,728.93,569.9292616570837
2302,13,BOLÍVAR,EL PEÑÓN,Cultivo abandonado,2018,0.0,69.93152016912548
2303,13,BOLÍVAR,MONTECRISTO,Cultivo permanente,2018,716.53,133.71750252257692
2304,13,BOLÍVAR,MORALES,Cultivo permanente,2018,234.16,192.59769041315525
2305,13,BOLÍVAR,NOROSI,Cultivo permanente,2018,13.5,145.87023153787703
2306,13,BOLÍVAR,RIOVIEJO,Cultivo permanente,2018,2.12,123.1869864570952
2307,13,BOLÍVAR,SAN JACINTO DEL CAUCA,Cultivo permanente,2018,233.76,95.5189923217113
2308,13,BOLÍVAR,SAN MARTÍN DE LOBA,Cultivo intermintente,2018,4.14,166.93409942327574
2309,13,BOLÍVAR,SAN PABLO,Cultivo permanente,2018,3315.51,314.4333526762071
2310,13,BOLÍVAR,SANTA ROSA DEL SUR,Cultivo permanente,2018,2009.22,321.1420022009071
2311,13,BOLÍVAR,SIMITÍ,Cultivo permanente,2018,1206.26,285.9200615314594
2312,13,BOLÍVAR,TIQUISIO ,Cultivo permanente,2018,134.51,159.01168371039978
2313,15,BOYACÁ,COPER,Cultivo abandonado,2018,0.0,43.61019868547828
2314,15,BOYACÁ,CUBARÁ,Cultivo abandonado,2018,0.0,80.42432355938402
2315,15,BOYACÁ,LA VICTORIA,Cultivo abandonado,2018,0.0,17.576924937517507
2316,15,BOYACÁ,MARIPÍ,Cultivo abandonado,2018,0.0,77.7720422344584
2317,15,BOYACÁ,MUZO,Cultivo abandonado,2018,0.0,97.19171351996653
2318,15,BOYACÁ,OTANCHE,Cultivo intermintente,2018,2.8,88.41042692027969
2319,15,BOYACÁ,PAUNA,Cultivo abandonado,2018,0.0,119.8553202143408
2320,15,BOYACÁ,PUERTO BOYACÁ,Cultivo permanente,2018,13.68,2311.9515017204926
2321,15,BOYACÁ,QUÍPAMA,Cultivo abandonado,2018,0.0,79.31517128604352
2322,15,BOYACÁ,SAN PABLO DE BORBUR,Cultivo abandonado,2018,0.0,71.55385562222023
2323,15,BOYACÁ,SANTA SOFÍA,Cultivo abandonado,2018,0.0,79.34380397593739
2324,15,BOYACÁ,TUNUNGUÁ,Cultivo abandonado,2018,0.0,84.83978201313131
2325,17,CALDAS,MANZANARES,Cultivo abandonado,2018,0.0,187.2007327557698
2326,17,CALDAS,NORCASIA,Cultivo abandonado,2018,0.0,79.7232522423197
2327,17,CALDAS,PENSILVANIA,Cultivo abandonado,2018,0.0,178.9564633215546
2328,17,CALDAS,SAMANÁ,Cultivo abandonado,2018,0.0,199.7963709525632
2329,17,CALDAS,VICTORIA,Cultivo abandonado,2018,0.0,102.87510252736116
2330,18,CAQUETÁ,ALBANIA,Cultivo permanente,2018,61.92,50.98022594026668
2331,18,CAQUETÁ,BELÉN DE LOS ANDAQUÍES,Cultivo intermintente,2018,303.88,70.1543290947686
2332,18,CAQUETÁ,CARTAGENA DEL CHAIRÁ,Cultivo permanente,2018,1006.74,240.99237471308385
2333,18,CAQUETÁ,CURILLO,Cultivo permanente,2018,342.83,63.09385760044309
2334,18,CAQUETÁ,EL DONCELLO,Cultivo permanente,2018,413.36,141.28823824082687
2335,18,CAQUETÁ,EL PAUJIL,Cultivo permanente,2018,704.08,97.8680388604176
2336,18,CAQUETÁ,FLORENCIA,Cultivo permanente,2018,267.99,1935.5335137144664
2337,18,CAQUETÁ,MILÁN,Cultivo permanente,2018,1226.44,70.6906672933392
2338,18,CAQUETÁ,MONTAÑITA,Cultivo permanente,2018,2989.69,79.36328338655957
2339,18,CAQUETÁ,MORELIA,Cultivo intermintente,2018,21.04,28.78937659451138
2340,18,CAQUETÁ,PUERTO RICO,Cultivo permanente,2018,1454.45,261.01363824635666
2341,18,CAQUETÁ,SAN JOSÉ DEL FRAGUA,Cultivo permanente,2018,1592.82,92.04440224454828
2342,18,CAQUETÁ,SAN VICENTE DEL CAGUÁN,Cultivo permanente,2018,264.01,555.9914612866068
2343,18,CAQUETÁ,SOLANO,Cultivo permanente,2018,825.37,66.94469512923666
2344,18,CAQUETÁ,SOLITA,Cultivo permanente,2018,55.15,45.86042204895356
2345,18,CAQUETÁ,VALPARAÍSO,Cultivo permanente,2018,231.95,63.44828346171023
2346,19,CAUCA,ALMAGUER,Cultivo abandonado,2018,0.0,94.7211923808818
2347,19,CAUCA,ARGELIA,Cultivo permanente,2018,2369.96,118.46478388149336
2348,19,CAUCA,BALBOA,Cultivo permanente,2018,198.37,190.08367229346013
2349,19,CAUCA,BOLÍVAR,Cultivo permanente,2018,15.9,220.8486336997844
2350,19,CAUCA,BUENOS AIRES,Cultivo intermintente,2018,125.74,300.2981476982226
2351,19,CAUCA,CAJIBÍO,Cultivo intermintente,2018,323.07,254.54295993050977
2352,19,CAUCA,CALDONO,Cultivo emergente,2018,0.0,232.8151202876094
2353,19,CAUCA,CALOTO,Cultivo intermintente,2018,1.6,1858.8268511930228
2354,19,CAUCA,CORINTO,Cultivo intermintente,2018,10.54,221.1708444517417
2355,19,CAUCA,EL TAMBO,Cultivo permanente,2018,7242.99,511.44621036759935
2356,19,CAUCA,FLORENCIA,Cultivo abandonado,2018,0.0,36.422106230179445
2357,19,CAUCA,GUAPI,Cultivo permanente,2018,678.57,158.15328415600231
2358,19,CAUCA,JAMBALÓ,Cultivo emergente,2018,0.0,89.93401342087677
2359,19,CAUCA,LA SIERRA,Cultivo abandonado,2018,0.0,71.09669282339766
2360,19,CAUCA,LA VEGA,Cultivo abandonado,2018,0.0,145.4590236632892
2361,19,CAUCA,LÓPEZ,Cultivo permanente,2018,1319.76,107.63895365753312
2362,19,CAUCA,MERCADERES,Cultivo intermintente,2018,25.14,139.41180407599626
2363,19,CAUCA,MIRANDA,Cultivo intermintente,2018,2.27,708.2646557583736
2364,19,CAUCA,MORALES,Cultivo permanente,2018,309.79,240.8467416808043
2365,19,CAUCA,PATÍA  ,Cultivo permanente,2018,405.01,273.2181949974392
2366,19,CAUCA,PIAMONTE,Cultivo permanente,2018,1997.22,89.72385440280587
2367,19,CAUCA,PIENDAMÓ,Cultivo emergente,2018,0.0,339.30172536457906
2368,19,CAUCA,ROSAS,Cultivo intermintente,2018,3.89,78.30758349996188
2369,19,CAUCA,SANTA ROSA,Cultivo intermintente,2018,0.0,30.744443197482248
2370,19,CAUCA,SANTANDER DE QUILICHAO,Cultivo emergente,2018,0.0,1665.2656918992668
2371,19,CAUCA,SOTARÁ ,Cultivo abandonado,2018,0.0,75.47593091893793
2372,19,CAUCA,SUÁREZ,Cultivo permanente,2018,383.53,236.93496119140863
2373,19,CAUCA,SUCRE,Cultivo permanente,2018,6.8,54.63891203104122
2374,19,CAUCA,TIMBÍO,Cultivo intermintente,2018,0.0,265.84010170762025
2375,19,CAUCA,TIMBIQUÍ,Cultivo permanente,2018,1696.92,116.76063028135968
2376,19,CAUCA,TORIBÍO,Cultivo intermintente,2018,0.0,178.78661961407047
2377,20,CESAR,CHIRIGUANÁ,Cultivo abandonado,2018,0.0,213.0934798515118
2378,20,CESAR,GONZÁLEZ,Cultivo permanente,2018,7.1,29.18122741259316
2379,20,CESAR,PAILITAS,Cultivo abandonado,2018,0.0,148.9103780872903
2380,20,CESAR,SAN ALBERTO,Cultivo intermintente,2018,13.79,409.99802375543095
2381,20,CESAR,SAN MARTÍN,Cultivo intermintente,2018,10.21,1048.7595050963596
2382,27,CHOCÓ,ACANDÍ,Cultivo permanente,2018,4.47,53.34039538347699
2383,27,CHOCÓ,ALTO BAUDÓ ,Cultivo permanente,2018,21.62,83.59660969707905
2384,27,CHOCÓ,ATRATO ,Cultivo intermintente,2018,0.0,50.40305605222994
2385,27,CHOCÓ,BAHÍA SOLANO ,Cultivo abandonado,2018,0.0,32.29512850760162
2386,27,CHOCÓ,BAJO BAUDÓ  ,Cultivo permanente,2018,53.69,62.125349756920905
2387,27,CHOCÓ,BOJAYÁ ,Cultivo abandonado,2018,0.0,50.47404792431979
2388,27,CHOCÓ,CARMEN DEL DARIÉN  ,Cultivo permanente,2018,153.39,186.2604141026115
2389,27,CHOCÓ,CONDOTO,Cultivo permanente,2018,11.43,102.154947489606
2390,27,CHOCÓ,EL CANTÓN DEL SAN PABLO,Cultivo intermintente,2018,5.51,37.05270051629759
2391,27,CHOCÓ,EL LITORAL DEL SAN JUAN,Cultivo permanente,2018,138.36,37.0714005628601
2392,27,CHOCÓ,ISTMINA,Cultivo permanente,2018,577.36,339.0527354592077
2393,27,CHOCÓ,JURADÓ,Cultivo abandonado,2018,0.0,23.455309731603823
2394,27,CHOCÓ,LLORÓ,Cultivo intermintente,2018,0.0,55.53185160459471
2395,27,CHOCÓ,MEDIO ATRATO ,Cultivo abandonado,2018,0.0,68.81154049162082
2396,27,CHOCÓ,MEDIO BAUDÓ ,Cultivo permanente,2018,43.42,63.6055934652082
2397,27,CHOCÓ,MEDIO SAN JUAN ,Cultivo permanente,2018,224.96,45.47083210183053
2398,27,CHOCÓ,NÓVITA,Cultivo permanente,2018,130.29,39.40093364970727
2399,27,CHOCÓ,NUQUÍ,Cultivo abandonado,2018,0.0,36.19735389532098
2400,27,CHOCÓ,QUIBDÓ,Cultivo permanente,2018,3.52,1390.244427701275
2401,27,CHOCÓ,RÍO IRÓ ,Cultivo permanente,2018,16.33,27.43748522780948
2402,27,CHOCÓ,RÍO QUITO ,Cultivo intermintente,2018,0.0,41.978380735295815
2403,27,CHOCÓ,RIOSUCIO,Cultivo permanente,2018,104.01,332.705586291848
2404,27,CHOCÓ,SAN JOSÉ DEL PALMAR,Cultivo permanente,2018,391.55,28.0733754064754
2405,27,CHOCÓ,SIPÍ,Cultivo permanente,2018,246.96,13.587282703681758
2406,27,CHOCÓ,TADÓ,Cultivo abandonado,2018,0.0,144.75938750350775
2407,27,CHOCÓ,UNGUÍA,Cultivo permanente,2018,28.26,103.6941137607792
2408,27,CHOCÓ,UNIÓN PANAMERICANA ,Cultivo abandonado,2018,0.0,43.30049913568583
2409,23,CÓRDOBA,LA APARTADA,Cultivo abandonado,2018,0.0,87.76566373675841
2410,23,CÓRDOBA,MONTELÍBANO,Cultivo permanente,2018,974.04,1816.49494794257
2411,23,CÓRDOBA,PUERTO LIBERTADOR,Cultivo permanente,2018,1013.93,382.89656049293126
2412,23,CÓRDOBA,SAN JOSÉ DE URÉ,Cultivo permanente,2018,441.7,61.96969179283473
2413,23,CÓRDOBA,TIERRALTA,Cultivo permanente,2018,2201.26,1038.8628052758077
2414,23,CÓRDOBA,VALENCIA,Cultivo permanente,2018,5.48,210.1731204124378
2415,25,CUNDINAMARCA,CAPARRAPÍ,Cultivo abandonado,2018,0.0,166.1009978499993
2416,25,CUNDINAMARCA,PAIME,Cultivo abandonado,2018,0.0,72.5435853802328
2417,25,CUNDINAMARCA,TOPAIPÍ,Cultivo abandonado,2018,0.0,46.5153472556992
2418,25,CUNDINAMARCA,YACOPÍ,Cultivo abandonado,2018,0.0,201.2552261762454
2419,94,GUAINÍA,BARRANCO MINA ,Cultivo abandonado,2018,0.0,20.90918538218839
2420,94,GUAINÍA,INIRIDA,Cultivo abandonado,2018,0.0,273.13286017079184
2421,94,GUAINÍA,MAPIRIPANA ,Cultivo abandonado,2018,0.0,8.243263670283637
2422,94,GUAINÍA,MORICHAL  ,Cultivo permanente,2018,41.22,5.253663946713404
2423,94,GUAINÍA,PANÁ PANÁ  ,Cultivo abandonado,2018,0.0,10.643426802309282
2424,94,GUAINÍA,PUERTO COLOMBIA ,Cultivo abandonado,2018,0.0,14.898983451370151
2425,95,GUAVIARE,CALAMAR,Cultivo permanente,2018,241.84,73.43568096585595
2426,95,GUAVIARE,EL RETORNO,Cultivo permanente,2018,1545.09,127.33521982384818
2427,95,GUAVIARE,MIRAFLORES,Cultivo permanente,2018,1378.4,52.56062406594253
2428,95,GUAVIARE,SAN JOSÉ DEL GUAVIARE,Cultivo permanente,2018,1174.63,500.73927997020286
2429,44,LA GUAJIRA,DIBULLA,Cultivo intermintente,2018,1.61,282.7964055875342
2430,44,LA GUAJIRA,RIOHACHA,Cultivo abandonado,2018,0.0,2132.723288983334
2431,47,MAGDALENA,ARACATACA,Cultivo abandonado,2018,0.0,293.75976289944083
2432,47,MAGDALENA,CIÉNAGA,Cultivo abandonado,2018,0.0,1230.6772319606075
2433,47,MAGDALENA,FUNDACIÓN,Cultivo abandonado,2018,0.0,469.0397556081687
2434,47,MAGDALENA,SANTA MARTA ,Cultivo permanente,2018,12.45,5712.8976754041
2435,50,META,LA MACARENA,Cultivo permanente,2018,560.18,231.07164245266688
2436,50,META,LEJANÍAS,Cultivo abandonado,2018,0.0,267.52544702698947
2437,50,META,MAPIRIPÁN,Cultivo permanente,2018,231.86,116.45409403339868
2438,50,META,MESETAS,Cultivo intermintente,2018,45.15,130.0476258859797
2439,50,META,PUERTO CONCORDIA,Cultivo permanente,2018,35.02,157.7450512332409
2440,50,META,PUERTO GAITÁN,Cultivo abandonado,2018,0.0,9563.027134159162
2441,50,META,PUERTO LLERAS,Cultivo intermintente,2018,9.32,231.47852481600225
2442,50,META,PUERTO LÓPEZ,Cultivo abandonado,2018,0.0,1013.0283678220646
2443,50,META,PUERTO RICO,Cultivo permanente,2018,1081.9,283.2965473258037
2444,50,META,SAN JUAN DE ARAMA,Cultivo permanente,2018,46.09,172.16497152711003
2445,50,META,SAN MARTÍN,Cultivo abandonado,2018,0.0,477.32294131624985
2446,50,META,URIBE,Cultivo intermintente,2018,78.44,78.45520832319835
2447,50,META,VISTAHERMOSA,Cultivo permanente,2018,856.63,180.8176676456728
2448,52,NARIÑO,ANCUYA,Cultivo intermintente,2018,24.63,51.631263403877554
2449,52,NARIÑO,BARBACOAS,Cultivo permanente,2018,3516.29,245.72958421258997
2450,52,NARIÑO,BUESACO,Cultivo abandonado,2018,0.0,185.2895772473981
2451,52,NARIÑO,CONSACÁ,Cultivo abandonado,2018,0.0,69.9591165078223
2452,52,NARIÑO,CONTADERO,Cultivo abandonado,2018,0.0,51.73573694218572
2453,52,NARIÑO,CÓRDOBA,Cultivo abandonado,2018,0.0,127.12503711653358
2454,52,NARIÑO,CUMBAL,Cultivo abandonado,2018,0.0,149.6318718178409
2455,52,NARIÑO,CUMBITARA,Cultivo permanente,2018,778.23,44.883425208741016
2456,52,NARIÑO,EL CHARCO,Cultivo permanente,2018,5147.73,130.71145309955597
2457,52,NARIÑO,EL PEÑOL,Cultivo permanente,2018,55.8,84.25296733553574
2458,52,NARIÑO,EL ROSARIO,Cultivo permanente,2018,842.49,68.98277941908728
2459,52,NARIÑO,EL TAMBO,Cultivo permanente,2018,98.48,109.61817620840884
2460,52,NARIÑO,FRANCISCO PIZARRO ,Cultivo permanente,2018,304.75,53.92183164929227
2461,52,NARIÑO,IPIALES,Cultivo permanente,2018,928.49,1266.524643746611
2462,52,NARIÑO,LA FLORIDA,Cultivo intermintente,2018,39.87,81.12621495374077
2463,52,NARIÑO,LA LLANADA,Cultivo permanente,2018,142.47,30.143576614032007
2464,52,NARIÑO,LA TOLA,Cultivo permanente,2018,280.36,27.39601306469945
2465,52,NARIÑO,LEIVA,Cultivo permanente,2018,290.17,60.87234661787802
2466,52,NARIÑO,LINARES,Cultivo permanente,2018,504.71,71.3230352238713
2467,52,NARIÑO,LOS ANDES ,Cultivo permanente,2018,294.95,67.73511793235042
2468,52,NARIÑO,MAGÜÍ ,Cultivo permanente,2018,2023.63,66.787991032114
2469,52,NARIÑO,MALLAMA ,Cultivo intermintente,2018,18.12,41.32200339481291
2470,52,NARIÑO,MOSQUERA,Cultivo permanente,2018,227.25,36.73937856990175
2471,52,NARIÑO,OLAYA HERRERA ,Cultivo permanente,2018,3504.58,85.9046431214969
2472,52,NARIÑO,POLICARPA,Cultivo permanente,2018,936.4,66.39390220741427
2473,52,NARIÑO,PUERRES,Cultivo abandonado,2018,0.0,63.82868938522434
2474,52,NARIÑO,RICAURTE,Cultivo permanente,2018,808.56,80.6899068572219
2475,52,NARIÑO,ROBERTO PAYÁN ,Cultivo permanente,2018,2852.94,52.86319239190229
2476,52,NARIÑO,SAMANIEGO,Cultivo permanente,2018,856.85,195.53535651992905
2477,52,NARIÑO,SAN PABLO,Cultivo abandonado,2018,0.0,93.94521449418936
2478,52,NARIÑO,SANDONÁ,Cultivo intermintente,2018,8.82,129.28472960443676
2479,52,NARIÑO,SANTA BÁRBARA ,Cultivo permanente,2018,560.34,52.03713701630009
2480,52,NARIÑO,SANTA CRUZ ,Cultivo permanente,2018,809.55,53.91681916585422
2481,52,NARIÑO,TUMACO,Cultivo permanente,2018,16046.85,1525.2422157361764
2482,54,NORTE DE SANTANDER,ÁBREGO,Cultivo permanente,2018,73.29,214.3456122495582
2483,54,NORTE DE SANTANDER,BUCARASICA,Cultivo intermintente,2018,10.64,42.88438690452857
2484,54,NORTE DE SANTANDER,CÁCHIRA,Cultivo abandonado,2018,0.0,72.39928963191218
2485,54,NORTE DE SANTANDER,CONVENCIÓN,Cultivo permanente,2018,1686.74,132.26469660747975
2486,54,NORTE DE SANTANDER,CÚCUTA,Cultivo permanente,2018,316.89,8514.12650896276
2487,54,NORTE DE SANTANDER,EL CARMEN,Cultivo permanente,2018,702.19,113.73234274486629
2488,54,NORTE DE SANTANDER,EL TARRA,Cultivo permanente,2018,4916.63,105.17897464783366
2489,54,NORTE DE SANTANDER,EL ZULIA,Cultivo permanente,2018,152.03,300.2640451146578
2490,54,NORTE DE SANTANDER,HACARÍ,Cultivo permanente,2018,402.71,67.24062730734855
2491,54,NORTE DE SANTANDER,LA ESPERANZA,Cultivo intermintente,2018,2.4,110.879278335094
2492,54,NORTE DE SANTANDER,LA PLAYA,Cultivo intermintente,2018,26.83,89.99406745719125
2493,54,NORTE DE SANTANDER,LOURDES,Cultivo abandonado,2018,0.0,41.53586375089623
2494,54,NORTE DE SANTANDER,OCAÑA,Cultivo permanente,2018,42.12,820.0444479795244
2495,54,NORTE DE SANTANDER,SAN CALIXTO,Cultivo permanente,2018,765.34,91.91034595560696
2496,54,NORTE DE SANTANDER,SARDINATA,Cultivo permanente,2018,5487.34,344.2922601042056
2497,54,NORTE DE SANTANDER,TEORAMA,Cultivo permanente,2018,2915.98,102.36698583672296
2498,54,NORTE DE SANTANDER,TIBÚ,Cultivo permanente,2018,16096.74,533.5033228790511
2499,54,NORTE DE SANTANDER,TOLEDO,Cultivo abandonado,2018,0.0,110.58476838731414
2500,86,PUTUMAYO,MOCOA,Cultivo permanente,2018,70.14,677.2217823767049
2501,86,PUTUMAYO,ORITO,Cultivo permanente,2018,3949.26,527.0409491104461
2502,86,PUTUMAYO,PUERTO ASÍS,Cultivo permanente,2018,7657.88,1101.752294140255
2503,86,PUTUMAYO,PUERTO CAICEDO,Cultivo permanente,2018,2905.02,85.41784848109612
2504,86,PUTUMAYO,PUERTO GUZMÁN,Cultivo permanente,2018,2014.05,182.51264848604055
2505,86,PUTUMAYO,PUERTO LEGUÍZAMO,Cultivo permanente,2018,1104.11,146.80206929240356
2506,86,PUTUMAYO,SAN MIGUEL ,Cultivo permanente,2018,3329.07,197.550455924526
2507,86,PUTUMAYO,SANTIAGO,Cultivo abandonado,2018,0.0,56.33739030773401
2508,86,PUTUMAYO,VALLE DEL GUAMUEZ ,Cultivo permanente,2018,3362.77,224.0573338595208
2509,86,PUTUMAYO,VILLAGARZÓN,Cultivo permanente,2018,2015.26,539.5113304907853
2510,68,SANTANDER,ALBANIA,Cultivo abandonado,2018,0.0,129.17110040282853
2511,68,SANTANDER,BETULIA,Cultivo abandonado,2018,0.0,208.5212018879716
2512,68,SANTANDER,BOLÍVAR,Cultivo intermintente,2018,3.63,150.90377609829832
2513,68,SANTANDER,CHIMA,Cultivo abandonado,2018,0.0,55.59222353480559
2514,68,SANTANDER,CIMITARRA,Cultivo intermintente,2018,1.55,684.5981655470946
2515,68,SANTANDER,CONFINES,Cultivo abandonado,2018,0.0,42.71981341890489
2516,68,SANTANDER,CONTRATACIÓN,Cultivo abandonado,2018,0.0,42.22026376583974
2517,68,SANTANDER,EL CARMEN,Cultivo intermintente,2018,2.84,173.9212115638343
2518,68,SANTANDER,EL PEÑÓN,Cultivo intermintente,2018,2.24,43.25354915221818
2519,68,SANTANDER,EL PLAYÓN,Cultivo abandonado,2018,0.0,161.9417257509795
2520,68,SANTANDER,FLORIÁN,Cultivo abandonado,2018,0.0,73.2652580011127
