,CODDEPTO,DEPARTAMENTO,MUNICIPIO,Categoría,AÑO,Hectáreas cultivadas,Cobertura de acueducto,Cobertura de alcantarillado
3576,50,META,MAPIRIPÁN,Cultivo permanente,2020,130.45,19.03,12.31
3577,50,META,MESETAS,Cultivo intermintente,2020,0.0,21.35,21.35
3578,50,META,PUERTO CONCORDIA,Cultivo permanente,2020,14.02,46.12,24.2
3579,50,META,PUERTO GAITÁN,Cultivo abandonado,2020,0.0,23.64,8.08
3580,50,META,PUERTO LLERAS,Cultivo intermintente,2020,0.0,36.72,35.47
3581,50,META,PUERTO LÓPEZ,Cultivo abandonado,2020,0.0,77.4,73.55
3582,50,META,PUERTO RICO,Cultivo permanente,2020,578.94,12.01,12.01
3583,50,META,SAN JUAN DE ARAMA,Cultivo permanente,2020,19.49,17.41,17.41
3584,50,META,SAN MARTÍN,Cultivo abandonado,2020,0.0,80.15,80.15
3585,50,META,URIBE,Cultivo intermintente,2020,10.84,19.77,19.77
3586,50,META,VISTAHERMOSA,Cultivo permanente,2020,427.27,51.32,39.79
3587,52,NARIÑO,ANCUYA,Cultivo intermintente,2020,14.89,100.0,15.79
3588,52,NARIÑO,BARBACOAS,Cultivo permanente,2020,2569.39,75.2,80.08
3589,52,NARIÑO,BUESACO,Cultivo abandonado,2020,0.0,63.81,36.72
3590,52,NARIÑO,CONSACÁ,Cultivo abandonado,2020,0.0,88.6,57.08
3591,52,NARIÑO,CONTADERO,Cultivo abandonado,2020,0.0,99.52,22.78
3592,52,NARIÑO,CÓRDOBA,Cultivo abandonado,2020,0.0,73.45,56.77
3593,52,NARIÑO,CUMBAL,Cultivo abandonado,2020,0.0,80.29,37.56
3594,52,NARIÑO,CUMBITARA,Cultivo permanente,2020,504.04,81.12,52.0
3595,52,NARIÑO,EL CHARCO,Cultivo permanente,2020,4674.02,100.0,100.0
3596,52,NARIÑO,EL PEÑOL,Cultivo permanente,2020,36.62,58.86,58.86
3597,52,NARIÑO,EL ROSARIO,Cultivo permanente,2020,659.08,22.87,22.87
3598,52,NARIÑO,EL TAMBO,Cultivo permanente,2020,47.69,100.0,28.18
3599,52,NARIÑO,FRANCISCO PIZARRO ,Cultivo permanente,2020,316.37,98.84,97.54
3600,52,NARIÑO,IPIALES,Cultivo permanente,2020,967.25,92.99,75.95
3601,52,NARIÑO,LA FLORIDA,Cultivo intermintente,2020,14.3,29.85,8.77
3602,52,NARIÑO,LA LLANADA,Cultivo permanente,2020,86.54,42.3,42.3
3603,52,NARIÑO,LA TOLA,Cultivo permanente,2020,263.19,0.0,0.0
3604,52,NARIÑO,LEIVA,Cultivo permanente,2020,273.54,33.84,33.84
3605,52,NARIÑO,LINARES,Cultivo permanente,2020,368.25,49.51,49.5
3606,52,NARIÑO,LOS ANDES ,Cultivo permanente,2020,202.48,58.32,58.32
3607,52,NARIÑO,MAGÜÍ ,Cultivo permanente,2020,2123.03,66.27,66.27
3608,52,NARIÑO,MALLAMA ,Cultivo intermintente,2020,13.21,76.41,48.21
3609,52,NARIÑO,MOSQUERA,Cultivo permanente,2020,249.87,54.95,0.0
3610,52,NARIÑO,OLAYA HERRERA ,Cultivo permanente,2020,2898.08,57.42,57.42
3611,52,NARIÑO,POLICARPA,Cultivo permanente,2020,646.18,100.0,100.0
3612,52,NARIÑO,PUERRES,Cultivo abandonado,2020,0.0,84.58,84.21
3613,52,NARIÑO,RICAURTE,Cultivo permanente,2020,565.27,33.34,20.28
3614,52,NARIÑO,ROBERTO PAYÁN ,Cultivo permanente,2020,2940.45,19.27,19.27
3615,52,NARIÑO,SAMANIEGO,Cultivo permanente,2020,576.36,87.83,22.69
3616,52,NARIÑO,SAN PABLO,Cultivo abandonado,2020,0.0,19.63,19.63
3617,52,NARIÑO,SANDONÁ,Cultivo intermintente,2020,7.34,95.21,68.25
3618,52,NARIÑO,SANTA BÁRBARA ,Cultivo permanente,2020,426.76,41.32,41.32
3619,52,NARIÑO,SANTA CRUZ ,Cultivo permanente,2020,474.26,100.0,45.26
3620,52,NARIÑO,TUMACO,Cultivo permanente,2020,8832.92,66.31,4.8
3621,54,NORTE DE SANTANDER,ÁBREGO,Cultivo permanente,2020,114.46,47.93,46.81
3622,54,NORTE DE SANTANDER,BUCARASICA,Cultivo intermintente,2020,41.24,34.27,34.27
3623,54,NORTE DE SANTANDER,CÁCHIRA,Cultivo abandonado,2020,0.0,34.37,33.05
3624,54,NORTE DE SANTANDER,CONVENCIÓN,Cultivo permanente,2020,2307.93,32.27,30.97
3625,54,NORTE DE SANTANDER,CÚCUTA,Cultivo permanente,2020,373.01,79.3,79.3
3626,54,NORTE DE SANTANDER,EL CARMEN,Cultivo permanente,2020,1181.89,33.54,33.57
3627,54,NORTE DE SANTANDER,EL TARRA,Cultivo permanente,2020,5916.4,48.91,48.36
3628,54,NORTE DE SANTANDER,EL ZULIA,Cultivo permanente,2020,160.87,55.55,55.55
3629,54,NORTE DE SANTANDER,HACARÍ,Cultivo permanente,2020,572.5,12.05,8.28
3630,54,NORTE DE SANTANDER,LA ESPERANZA,Cultivo intermintente,2020,4.86,27.79,27.79
3631,54,NORTE DE SANTANDER,LA PLAYA,Cultivo intermintente,2020,32.71,16.27,14.35
3632,54,NORTE DE SANTANDER,LOURDES,Cultivo abandonado,2020,0.0,44.79,44.79
3633,54,NORTE DE SANTANDER,OCAÑA,Cultivo permanente,2020,17.57,88.8,86.04
3634,54,NORTE DE SANTANDER,SAN CALIXTO,Cultivo permanente,2020,1206.77,9.5,9.5
3635,54,NORTE DE SANTANDER,SARDINATA,Cultivo permanente,2020,4602.98,57.51,57.51
3636,54,NORTE DE SANTANDER,TEORAMA,Cultivo permanente,2020,4216.63,13.61,12.85
3637,54,NORTE DE SANTANDER,TIBÚ,Cultivo permanente,2020,19333.88,38.45,38.45
3638,54,NORTE DE SANTANDER,TOLEDO,Cultivo abandonado,2020,0.0,36.34,36.71
3639,86,PUTUMAYO,MOCOA,Cultivo permanente,2020,18.22,49.81,46.03
3640,86,PUTUMAYO,ORITO,Cultivo permanente,2020,2212.62,45.51,45.51
3641,86,PUTUMAYO,PUERTO ASÍS,Cultivo permanente,2020,5701.55,10.94,52.79
3642,86,PUTUMAYO,PUERTO CAICEDO,Cultivo permanente,2020,1929.34,41.31,41.31
3643,86,PUTUMAYO,PUERTO GUZMÁN,Cultivo permanente,2020,1063.81,23.02,23.02
3644,86,PUTUMAYO,PUERTO LEGUÍZAMO,Cultivo permanente,2020,1390.14,31.8,21.38
3645,86,PUTUMAYO,SAN MIGUEL ,Cultivo permanente,2020,3603.69,12.81,37.99
3646,86,PUTUMAYO,SANTIAGO,Cultivo abandonado,2020,0.0,39.51,39.51
3647,86,PUTUMAYO,VALLE DEL GUAMUEZ ,Cultivo permanente,2020,3353.95,53.1,57.87
3648,86,PUTUMAYO,VILLAGARZÓN,Cultivo permanente,2020,712.86,36.04,36.04
3649,68,SANTANDER,ALBANIA,Cultivo abandonado,2020,0.0,5.36,5.36
3650,68,SANTANDER,BETULIA,Cultivo abandonado,2020,0.0,48.18,48.05
3651,68,SANTANDER,BOLÍVAR,Cultivo intermintente,2020,0.0,8.6,7.91
3652,68,SANTANDER,CHIMA,Cultivo abandonado,2020,0.0,100.0,100.0
3653,68,SANTANDER,CIMITARRA,Cultivo intermintente,2020,0.0,66.53,65.41
3654,68,SANTANDER,CONFINES,Cultivo abandonado,2020,0.0,38.46,35.91
3655,68,SANTANDER,CONTRATACIÓN,Cultivo abandonado,2020,0.0,93.54,69.53
3656,68,SANTANDER,EL CARMEN,Cultivo intermintente,2020,0.0,23.32,23.32
3657,68,SANTANDER,EL PEÑÓN,Cultivo intermintente,2020,0.0,93.33,72.75
3658,68,SANTANDER,EL PLAYÓN,Cultivo abandonado,2020,0.0,100.0,92.63
3659,68,SANTANDER,FLORIÁN,Cultivo abandonado,2020,0.0,76.79,26.29
3660,68,SANTANDER,GUAPOTÁ,Cultivo abandonado,2020,0.0,97.74,23.89
3661,68,SANTANDER,GUAVATÁ,Cultivo abandonado,2020,0.0,61.62,22.84
3662,68,SANTANDER,LA BELLEZA,Cultivo intermintente,2020,0.0,97.67,28.34
3663,68,SANTANDER,LA PAZ,Cultivo abandonado,2020,0.0,8.2,8.23
3664,68,SANTANDER,LANDÁZURI,Cultivo abandonado,2020,0.0,100.0,68.6
3665,68,SANTANDER,PALMAS DEL SOCORRO,Cultivo abandonado,2020,0.0,85.92,22.09
3666,68,SANTANDER,PUERTO PARRA,Cultivo abandonado,2020,0.0,56.35,56.35
3667,68,SANTANDER,RIONEGRO,Cultivo intermintente,2020,1.44,33.86,13.72
3668,68,SANTANDER,SABANA DE TORRES,Cultivo abandonado,2020,0.0,55.0,43.07
3669,68,SANTANDER,SAN VICENTE DE CHUCURÍ,Cultivo abandonado,2020,0.0,47.61,31.26
3670,68,SANTANDER,SANTA HELENA DEL OPÓN,Cultivo intermintente,2020,1.68,24.27,24.27
3671,68,SANTANDER,SIMACOTA,Cultivo intermintente,2020,0.0,68.54,37.13
3672,68,SANTANDER,SOCORRO,Cultivo abandonado,2020,0.0,71.27,71.27
3673,68,SANTANDER,SUCRE,Cultivo abandonado,2020,0.0,27.23,21.18
3674,68,SANTANDER,VÉLEZ,Cultivo abandonado,2020,0.0,59.16,47.29
3675,76,VALLE DEL CAUCA,BOLÍVAR,Cultivo permanente,2020,24.76,79.92,58.54
3676,76,VALLE DEL CAUCA,BUENAVENTURA,Cultivo permanente,2020,907.79,72.79,72.73
3677,76,VALLE DEL CAUCA,CALI,Cultivo abandonado,2020,0.0,71.94,71.72
3678,76,VALLE DEL CAUCA,CALIMA ,Cultivo permanente,2020,13.56,60.3,55.88
3679,76,VALLE DEL CAUCA,DAGUA,Cultivo permanente,2020,38.72,70.74,26.32
3680,76,VALLE DEL CAUCA,JAMUNDÍ,Cultivo intermintente,2020,953.03,88.59,72.17
3681,76,VALLE DEL CAUCA,TULUÁ,Cultivo intermintente,2020,0.0,93.82,93.36
3682,97,VAUPÉS,CARURÚ,Cultivo permanente,2020,39.33,90.97,90.97
3683,97,VAUPÉS,MITÚ,Cultivo abandonado,2020,0.0,100.0,100.0
3684,97,VAUPÉS,TARAIRA,Cultivo abandonado,2020,0.0,93.75,93.06
3685,99,VICHADA,CUMARIBO,Cultivo permanente,2020,120.98,12.96,9.99
3686,99,VICHADA,LA PRIMAVERA,Cultivo abandonado,2020,0.0,48.54,0.0
3687,99,VICHADA,SANTA ROSALÍA,Cultivo abandonado,2020,0.0,94.21,0.0
3688,5,ANTIOQUIA,AMALFI,Cultivo permanente,2021,475.39,94.4,41.85
3689,5,ANTIOQUIA,ANORÍ,Cultivo permanente,2021,1737.4,36.09,21.37
3690,5,ANTIOQUIA,APARTADÓ,Cultivo permanente,2021,1.86,89.75,88.0
3691,5,ANTIOQUIA,ARGELIA,Cultivo abandonado,2021,0.0,32.94,32.87
3692,5,ANTIOQUIA,BRICEÑO,Cultivo permanente,2021,363.09,100.0,100.0
3693,5,ANTIOQUIA,CÁCERES,Cultivo permanente,2021,1869.62,26.6,29.31
3694,5,ANTIOQUIA,CAMPAMENTO,Cultivo permanente,2021,326.09,32.1,22.65
3695,5,ANTIOQUIA,CARACOLÍ,Cultivo abandonado,2021,0.0,95.72,62.15
3696,5,ANTIOQUIA,CAREPA,Cultivo abandonado,2021,0.0,80.54,80.54
3697,5,ANTIOQUIA,CARMEN DE VIBORAL,Cultivo abandonado,2021,0.0,100.0,61.82
3698,5,ANTIOQUIA,CAUCASIA,Cultivo intermintente,2021,3.32,78.34,76.99
3699,5,ANTIOQUIA,CHIGORODÓ,Cultivo intermintente,2021,12.18,80.56,80.36
3700,5,ANTIOQUIA,COCORNÁ,Cultivo abandonado,2021,0.0,0.0,0.0
3701,5,ANTIOQUIA,DABEIBA,Cultivo abandonado,2021,0.0,73.71,58.73
3702,5,ANTIOQUIA,EL BAGRE,Cultivo permanente,2021,1152.82,79.88,34.03
3703,5,ANTIOQUIA,FRONTINO,Cultivo abandonado,2021,0.0,64.79,64.79
3704,5,ANTIOQUIA,GÓMEZ PLATA,Cultivo abandonado,2021,0.0,50.53,47.31
3705,5,ANTIOQUIA,ITUANGO,Cultivo permanente,2021,1414.19,100.0,100.0
3706,5,ANTIOQUIA,MACEO,Cultivo abandonado,2021,0.0,67.86,45.07
3707,5,ANTIOQUIA,MURINDÓ,Cultivo intermintente,2021,46.05,0.0,0.0
3708,5,ANTIOQUIA,MUTATÁ,Cultivo intermintente,2021,5.99,28.36,28.36
3709,5,ANTIOQUIA,NARIÑO,Cultivo abandonado,2021,0.0,29.56,22.71
3710,5,ANTIOQUIA,NECHÍ,Cultivo permanente,2021,365.53,74.86,0.0
3711,5,ANTIOQUIA,NECOCLÍ,Cultivo abandonado,2021,0.0,23.13,23.13
3712,5,ANTIOQUIA,PUERTO BERRÍO,Cultivo abandonado,2021,0.0,88.69,88.69
3713,5,ANTIOQUIA,PUERTO NARE,Cultivo abandonado,2021,0.0,98.32,88.63
3714,5,ANTIOQUIA,PUERTO TRIUNFO,Cultivo abandonado,2021,0.0,83.42,75.51
3715,5,ANTIOQUIA,REMEDIOS,Cultivo permanente,2021,129.44,47.85,33.98
3716,5,ANTIOQUIA,SABANALARGA,Cultivo abandonado,2021,0.0,52.68,21.84
3717,5,ANTIOQUIA,SAN CARLOS,Cultivo intermintente,2021,1.18,36.2,36.2
3718,5,ANTIOQUIA,SAN FRANCISCO,Cultivo permanente,2021,30.62,29.46,29.46
3719,5,ANTIOQUIA,SAN LUIS,Cultivo permanente,2021,9.12,26.83,26.83
3720,5,ANTIOQUIA,SAN PEDRO DE URABÁ,Cultivo intermintente,2021,0.0,33.24,33.24
3721,5,ANTIOQUIA,SAN RAFAEL,Cultivo abandonado,2021,0.0,39.09,39.09
3722,5,ANTIOQUIA,SAN ROQUE,Cultivo abandonado,2021,0.0,36.6,36.51
3723,5,ANTIOQUIA,SANTA ROSA DE OSOS,Cultivo abandonado,2021,0.0,45.23,32.8
3724,5,ANTIOQUIA,SEGOVIA,Cultivo permanente,2021,226.86,66.79,20.43
3725,5,ANTIOQUIA,SONSÓN,Cultivo intermintente,2021,2.56,43.52,37.7
3726,5,ANTIOQUIA,TARAZÁ,Cultivo permanente,2021,3531.32,100.0,100.0
3727,5,ANTIOQUIA,TOLEDO,Cultivo emergente,2021,0.0,40.08,28.34
3728,5,ANTIOQUIA,TURBO,Cultivo permanente,2021,43.04,97.2,97.2
3729,5,ANTIOQUIA,URAMITA,Cultivo abandonado,2021,0.0,36.26,36.26
3730,5,ANTIOQUIA,URRAO,Cultivo abandonado,2021,0.0,92.98,92.98
3731,5,ANTIOQUIA,VALDIVIA,Cultivo permanente,2021,4105.39,0.0,0.0
3732,5,ANTIOQUIA,VEGACHÍ,Cultivo intermintente,2021,108.57,57.24,57.24
3733,5,ANTIOQUIA,VIGÍA DEL FUERTE,Cultivo intermintente,2021,0.0,0.0,0.0
3734,5,ANTIOQUIA,YALÍ,Cultivo intermintente,2021,77.69,51.43,40.2
3735,5,ANTIOQUIA,YARUMAL,Cultivo permanente,2021,113.81,79.14,69.66
3736,5,ANTIOQUIA,YOLOMBÓ,Cultivo intermintente,2021,9.92,41.21,10.61
3737,5,ANTIOQUIA,YONDÓ ,Cultivo intermintente,2021,10.68,0.0,0.0
3738,5,ANTIOQUIA,ZARAGOZA,Cultivo permanente,2021,807.18,36.98,36.85
3739,81,ARAUCA,ARAUQUITA,Cultivo intermintente,2021,0.0,47.41,43.74
3740,81,ARAUCA,FORTUL,Cultivo abandonado,2021,0.0,61.21,36.69
3741,81,ARAUCA,PUERTO RONDÓN,Cultivo abandonado,2021,0.0,63.66,63.66
3742,81,ARAUCA,SARAVENA,Cultivo abandonado,2021,0.0,76.23,52.77
3743,81,ARAUCA,TAME,Cultivo abandonado,2021,0.0,70.21,53.91
3744,13,BOLÍVAR,ACHÍ,Cultivo permanente,2021,4.94,0.0,0.0
3745,13,BOLÍVAR,ALTOS DEL ROSARIO,Cultivo intermintente,2021,0.0,63.47,20.82
3746,13,BOLÍVAR,ARENAL,Cultivo permanente,2021,104.58,78.03,78.03
3747,13,BOLÍVAR,BARRANCO DE LOBA,Cultivo intermintente,2021,0.0,100.0,31.89
3748,13,BOLÍVAR,CANTAGALLO,Cultivo permanente,2021,1258.48,50.55,48.44
3749,13,BOLÍVAR,EL PEÑÓN,Cultivo abandonado,2021,0.0,59.37,0.0
3750,13,BOLÍVAR,MONTECRISTO,Cultivo permanente,2021,688.02,54.76,0.0
3751,13,BOLÍVAR,MORALES,Cultivo permanente,2021,318.26,0.0,0.0
3752,13,BOLÍVAR,NOROSI,Cultivo permanente,2021,82.68,28.02,28.08
3753,13,BOLÍVAR,RIOVIEJO,Cultivo permanente,2021,100.22,41.3,41.3
3754,13,BOLÍVAR,SAN JACINTO DEL CAUCA,Cultivo permanente,2021,168.98,49.92,0.0
3755,13,BOLÍVAR,SAN MARTÍN DE LOBA,Cultivo intermintente,2021,2.45,64.49,36.88
3756,13,BOLÍVAR,SAN PABLO,Cultivo permanente,2021,3972.77,78.22,42.42
3757,13,BOLÍVAR,SANTA ROSA DEL SUR,Cultivo permanente,2021,2515.23,52.05,51.9
3758,13,BOLÍVAR,SIMITÍ,Cultivo permanente,2021,2011.06,35.44,0.0
3759,13,BOLÍVAR,TIQUISIO ,Cultivo permanente,2021,286.71,43.77,0.0
3760,15,BOYACÁ,COPER,Cultivo abandonado,2021,0.0,14.44,14.44
3761,15,BOYACÁ,CUBARÁ,Cultivo abandonado,2021,0.0,94.92,53.72
3762,15,BOYACÁ,LA VICTORIA,Cultivo abandonado,2021,0.0,27.12,17.57
3763,15,BOYACÁ,MARIPÍ,Cultivo abandonado,2021,0.0,32.31,11.46
3764,15,BOYACÁ,MUZO,Cultivo abandonado,2021,0.0,44.2,44.13
3765,15,BOYACÁ,OTANCHE,Cultivo intermintente,2021,0.0,27.93,27.93
3766,15,BOYACÁ,PAUNA,Cultivo abandonado,2021,0.0,61.44,60.39
3767,15,BOYACÁ,PUERTO BOYACÁ,Cultivo permanente,2021,17.95,58.43,58.59
3768,15,BOYACÁ,QUÍPAMA,Cultivo abandonado,2021,0.0,26.46,20.76
3769,15,BOYACÁ,SAN PABLO DE BORBUR,Cultivo abandonado,2021,0.0,28.56,17.13
3770,15,BOYACÁ,SANTA SOFÍA,Cultivo abandonado,2021,0.0,99.82,50.36
3771,15,BOYACÁ,TUNUNGUÁ,Cultivo abandonado,2021,0.0,40.84,41.15
3772,17,CALDAS,MANZANARES,Cultivo abandonado,2021,0.0,36.13,35.07
3773,17,CALDAS,NORCASIA,Cultivo abandonado,2021,0.0,82.92,60.32
3774,17,CALDAS,PENSILVANIA,Cultivo abandonado,2021,0.0,32.32,22.25
3775,17,CALDAS,SAMANÁ,Cultivo abandonado,2021,0.0,21.87,19.56
3776,17,CALDAS,VICTORIA,Cultivo abandonado,2021,0.0,100.0,45.87
3777,18,CAQUETÁ,ALBANIA,Cultivo permanente,2021,58.23,44.2,44.2
3778,18,CAQUETÁ,BELÉN DE LOS ANDAQUÍES,Cultivo intermintente,2021,13.27,47.51,47.47
3779,18,CAQUETÁ,CARTAGENA DEL CHAIRÁ,Cultivo permanente,2021,304.36,44.19,44.19
3780,18,CAQUETÁ,CURILLO,Cultivo permanente,2021,257.19,100.0,100.0
3781,18,CAQUETÁ,EL DONCELLO,Cultivo permanente,2021,50.03,74.13,74.13
3782,18,CAQUETÁ,EL PAUJIL,Cultivo permanente,2021,157.0,45.6,45.6
3783,18,CAQUETÁ,FLORENCIA,Cultivo permanente,2021,41.84,60.17,60.17
3784,18,CAQUETÁ,MILÁN,Cultivo permanente,2021,283.48,10.7,24.08
3785,18,CAQUETÁ,MONTAÑITA,Cultivo permanente,2021,694.79,56.94,56.94
3786,18,CAQUETÁ,MORELIA,Cultivo intermintente,2021,0.0,63.75,42.33
3787,18,CAQUETÁ,PUERTO RICO,Cultivo permanente,2021,44.84,50.91,50.91
3788,18,CAQUETÁ,SAN JOSÉ DEL FRAGUA,Cultivo permanente,2021,781.94,75.43,63.07
3789,18,CAQUETÁ,SAN VICENTE DEL CAGUÁN,Cultivo permanente,2021,84.61,67.91,49.31
3790,18,CAQUETÁ,SOLANO,Cultivo permanente,2021,713.34,0.0,0.0
3791,18,CAQUETÁ,SOLITA,Cultivo permanente,2021,8.52,53.97,53.97
3792,18,CAQUETÁ,VALPARAÍSO,Cultivo permanente,2021,175.16,20.49,2.63
3793,19,CAUCA,ALMAGUER,Cultivo abandonado,2021,0.0,0.0,0.0
3794,19,CAUCA,ARGELIA,Cultivo permanente,2021,2849.97,74.84,54.38
3795,19,CAUCA,BALBOA,Cultivo permanente,2021,561.5,55.14,37.89
3796,19,CAUCA,BOLÍVAR,Cultivo permanente,2021,194.88,5.05,5.17
3797,19,CAUCA,BUENOS AIRES,Cultivo intermintente,2021,930.43,11.79,11.79
3798,19,CAUCA,CAJIBÍO,Cultivo intermintente,2021,325.62,17.28,3.63
3799,19,CAUCA,CALDONO,Cultivo emergente,2021,66.11,0.0,0.0
3800,19,CAUCA,CALOTO,Cultivo intermintente,2021,8.06,48.76,17.5
3801,19,CAUCA,CORINTO,Cultivo intermintente,2021,11.34,0.0,0.0
3802,19,CAUCA,EL TAMBO,Cultivo permanente,2021,8737.35,79.24,11.02
3803,19,CAUCA,FLORENCIA,Cultivo abandonado,2021,0.0,23.99,23.99
3804,19,CAUCA,GUAPI,Cultivo permanente,2021,1825.15,0.0,0.0
3805,19,CAUCA,JAMBALÓ,Cultivo emergente,2021,60.52,47.61,47.61
3806,19,CAUCA,LA SIERRA,Cultivo abandonado,2021,0.0,25.72,15.03
3807,19,CAUCA,LA VEGA,Cultivo abandonado,2021,0.0,4.46,4.46
3808,19,CAUCA,LÓPEZ,Cultivo permanente,2021,1774.56,95.0,91.45
3809,19,CAUCA,MERCADERES,Cultivo intermintente,2021,45.46,80.38,60.35
3810,19,CAUCA,MIRANDA,Cultivo intermintente,2021,38.46,55.87,49.5
3811,19,CAUCA,MORALES,Cultivo permanente,2021,648.76,45.84,10.26
3812,19,CAUCA,PATÍA  ,Cultivo permanente,2021,865.86,0.0,0.0
3813,19,CAUCA,PIAMONTE,Cultivo permanente,2021,1550.09,97.64,54.39
3814,19,CAUCA,PIENDAMÓ,Cultivo emergente,2021,8.58,0.0,0.0
3815,19,CAUCA,ROSAS,Cultivo intermintente,2021,10.92,99.82,6.95
3816,19,CAUCA,SANTA ROSA,Cultivo intermintente,2021,0.0,89.11,61.11
3817,19,CAUCA,SANTANDER DE QUILICHAO,Cultivo emergente,2021,356.05,85.32,77.55
3818,19,CAUCA,SOTARÁ ,Cultivo abandonado,2021,0.0,0.0,0.0
3819,19,CAUCA,SUÁREZ,Cultivo permanente,2021,804.74,60.69,16.44
3820,19,CAUCA,SUCRE,Cultivo permanente,2021,46.19,14.63,14.63
3821,19,CAUCA,TIMBÍO,Cultivo intermintente,2021,0.0,97.12,42.96
3822,19,CAUCA,TIMBIQUÍ,Cultivo permanente,2021,3376.08,25.74,25.48
3823,19,CAUCA,TORIBÍO,Cultivo intermintente,2021,2.41,62.38,56.81
3824,20,CESAR,CHIRIGUANÁ,Cultivo abandonado,2021,0.0,99.9,99.9
3825,20,CESAR,GONZÁLEZ,Cultivo permanente,2021,9.29,40.88,40.88
3826,20,CESAR,PAILITAS,Cultivo abandonado,2021,0.0,67.13,67.13
3827,20,CESAR,SAN ALBERTO,Cultivo intermintente,2021,0.0,70.18,70.18
3828,20,CESAR,SAN MARTÍN,Cultivo intermintente,2021,1.32,44.27,44.27
3829,27,CHOCÓ,ACANDÍ,Cultivo permanente,2021,1.29,82.26,69.82
3830,27,CHOCÓ,ALTO BAUDÓ ,Cultivo permanente,2021,115.75,80.96,55.98
3831,27,CHOCÓ,ATRATO ,Cultivo intermintente,2021,0.0,97.87,97.94
3832,27,CHOCÓ,BAHÍA SOLANO ,Cultivo abandonado,2021,0.0,37.94,37.94
3833,27,CHOCÓ,BAJO BAUDÓ  ,Cultivo permanente,2021,91.51,78.33,77.8
3834,27,CHOCÓ,BOJAYÁ ,Cultivo abandonado,2021,0.0,0.0,0.0
3835,27,CHOCÓ,CARMEN DEL DARIÉN  ,Cultivo permanente,2021,778.94,100.0,0.0
3836,27,CHOCÓ,CONDOTO,Cultivo permanente,2021,20.92,82.04,87.75
3837,27,CHOCÓ,EL CANTÓN DEL SAN PABLO,Cultivo intermintente,2021,19.22,91.95,97.02
3838,27,CHOCÓ,EL LITORAL DEL SAN JUAN,Cultivo permanente,2021,63.54,100.0,100.0
3839,27,CHOCÓ,ISTMINA,Cultivo permanente,2021,462.79,0.0,0.0
3840,27,CHOCÓ,JURADÓ,Cultivo abandonado,2021,0.0,76.89,76.89
3841,27,CHOCÓ,LLORÓ,Cultivo intermintente,2021,13.54,100.0,100.0
3842,27,CHOCÓ,MEDIO ATRATO ,Cultivo abandonado,2021,0.0,84.03,0.0
3843,27,CHOCÓ,MEDIO BAUDÓ ,Cultivo permanente,2021,161.45,53.33,19.13
3844,27,CHOCÓ,MEDIO SAN JUAN ,Cultivo permanente,2021,249.03,98.75,61.28
3845,27,CHOCÓ,NÓVITA,Cultivo permanente,2021,143.69,54.48,63.44
3846,27,CHOCÓ,NUQUÍ,Cultivo abandonado,2021,0.0,48.59,48.59
3847,27,CHOCÓ,QUIBDÓ,Cultivo permanente,2021,26.06,44.94,19.56
3848,27,CHOCÓ,RÍO IRÓ ,Cultivo permanente,2021,26.31,89.41,41.77
3849,27,CHOCÓ,RÍO QUITO ,Cultivo intermintente,2021,10.51,100.0,100.0
3850,27,CHOCÓ,RIOSUCIO,Cultivo permanente,2021,1036.14,0.0,0.0
3851,27,CHOCÓ,SAN JOSÉ DEL PALMAR,Cultivo permanente,2021,1040.35,65.05,65.05
3852,27,CHOCÓ,SIPÍ,Cultivo permanente,2021,382.06,76.49,100.0
3853,27,CHOCÓ,TADÓ,Cultivo abandonado,2021,0.0,100.0,95.51
3854,27,CHOCÓ,UNGUÍA,Cultivo permanente,2021,417.48,0.0,0.0
3855,27,CHOCÓ,UNIÓN PANAMERICANA ,Cultivo abandonado,2021,0.0,97.12,97.12
3856,23,CÓRDOBA,LA APARTADA,Cultivo abandonado,2021,0.0,84.34,74.42
3857,23,CÓRDOBA,MONTELÍBANO,Cultivo permanente,2021,1143.27,74.73,68.49
3858,23,CÓRDOBA,PUERTO LIBERTADOR,Cultivo permanente,2021,1374.26,43.24,31.94
3859,23,CÓRDOBA,SAN JOSÉ DE URÉ,Cultivo permanente,2021,575.76,70.88,17.28
3860,23,CÓRDOBA,TIERRALTA,Cultivo permanente,2021,2379.48,92.74,66.88
3861,23,CÓRDOBA,VALENCIA,Cultivo permanente,2021,7.65,61.19,45.24
3862,25,CUNDINAMARCA,CAPARRAPÍ,Cultivo abandonado,2021,0.0,17.06,8.48
3863,25,CUNDINAMARCA,PAIME,Cultivo abandonado,2021,0.0,14.86,6.72
3864,25,CUNDINAMARCA,TOPAIPÍ,Cultivo abandonado,2021,0.0,14.52,8.74
3865,25,CUNDINAMARCA,YACOPÍ,Cultivo abandonado,2021,0.0,0.0,0.0
3866,94,GUAINÍA,INIRIDA,Cultivo abandonado,2021,0.0,0.0,0.0
3867,95,GUAVIARE,CALAMAR,Cultivo permanente,2021,202.59,79.45,79.45
3868,95,GUAVIARE,EL RETORNO,Cultivo permanente,2021,1648.79,83.14,57.35
3869,95,GUAVIARE,MIRAFLORES,Cultivo permanente,2021,1297.25,100.0,100.0
3870,95,GUAVIARE,SAN JOSÉ DEL GUAVIARE,Cultivo permanente,2021,1286.59,35.44,34.69
3871,44,LA GUAJIRA,DIBULLA,Cultivo intermintente,2021,0.0,100.0,33.7
