,CODDEPTO,DEPARTAMENTO,CODMPIO,MUNICIPIO,AÑO,Kilogramos incautadas
2718,63,QUINDIO,63302,GÉNOVA,2001,0.0
2719,63,QUINDIO,63548,PIJAO,2001,0.0
2720,63,QUINDIO,63690,SALENTO,2001,0.0
2721,66,RISARALDA,66045,APÍA,2001,0.0
2722,66,RISARALDA,66088,BELÉN DE UMBRÍA,2001,0.0
2723,66,RISARALDA,66318,GUÁTICA,2001,0.0
2724,66,RISARALDA,66383,LA CELIA,2001,0.0
2725,66,RISARALDA,66456,MISTRATÓ,2001,0.0
2726,66,RISARALDA,66594,QUINCHÍA,2001,0.0
2727,66,RISARALDA,66687,SANTUARIO,2001,0.0
2728,68,SANTANDER,68077,BARBOSA,2001,0.0
2729,68,SANTANDER,68079,BARICHARA,2001,0.0
2730,68,SANTANDER,68092,BETULIA,2001,0.0
2731,68,SANTANDER,68255,EL PLAYÓN,2001,0.0
2732,68,SANTANDER,68368,JESÚS MARÍA,2001,0.0
2733,68,SANTANDER,68432,MÁLAGA,2001,0.0
2734,68,SANTANDER,68755,SOCORRO,2001,0.0
2735,68,SANTANDER,68773,SUCRE,2001,0.0
2736,68,SANTANDER,68820,TONA,2001,0.0
2737,68,SANTANDER,68867,VETAS,2001,0.0
2738,68,SANTANDER,68895,ZAPATOCA,2001,0.0
2739,70,SUCRE,70204,COLOSÓ,2001,0.0
2740,70,SUCRE,70221,COVEÑAS,2001,0.0
2741,70,SUCRE,70429,MAJAGUAL,2001,0.0
2742,70,SUCRE,70473,MORROA,2001,0.0
2743,70,SUCRE,70508,OVEJAS,2001,0.0
2744,70,SUCRE,70670,SAMPUÉS,2001,0.0
2745,70,SUCRE,70702,SAN JUAN DE BETULIA,2001,0.0
2746,70,SUCRE,70717,SAN PEDRO,2001,0.0
2747,70,SUCRE,70742,SINCÉ,2001,0.0
2748,70,SUCRE,70771,SUCRE,2001,0.0
2749,73,TOLIMA,73026,ALVARADO,2001,0.0
2750,73,TOLIMA,73055,ARMERO ,2001,0.0
2751,73,TOLIMA,73124,CAJAMARCA,2001,0.0
2752,73,TOLIMA,73148,CARMEN DE APICALÁ,2001,0.0
2753,73,TOLIMA,73168,CHAPARRAL,2001,0.0
2754,73,TOLIMA,73236,DOLORES,2001,0.0
2755,73,TOLIMA,73319,GUAMO,2001,0.0
2756,73,TOLIMA,73347,HERVEO,2001,0.0
2757,73,TOLIMA,73408,LÉRIDA,2001,0.0
2758,73,TOLIMA,73411,LÍBANO,2001,0.0
2759,73,TOLIMA,73449,MELGAR,2001,0.0
2760,73,TOLIMA,73483,NATAGAIMA,2001,0.0
2761,73,TOLIMA,73555,PLANADAS,2001,0.0
2762,73,TOLIMA,73585,PURIFICACIÓN,2001,0.0
2763,73,TOLIMA,73624,ROVIRA,2001,0.0
2764,73,TOLIMA,73675,SAN ANTONIO,2001,0.0
2765,76,VALLE DEL CAUCA,76306,GINEBRA,2001,0.0
2766,76,VALLE DEL CAUCA,76403,LA VICTORIA,2001,0.0
2767,76,VALLE DEL CAUCA,76606,RESTREPO,2001,0.0
2768,85,CASANARE,85125,HATO COROZAL,2001,0.0
2769,85,CASANARE,85136,LA SALINA,2001,0.0
2770,85,CASANARE,85139,MANÍ,2001,0.0
2771,85,CASANARE,85162,MONTERREY,2001,0.0
2772,85,CASANARE,85230,OROCUÉ,2001,0.0
2773,85,CASANARE,85250,PAZ DE ARIPORO,2001,0.0
2774,85,CASANARE,85300,SABANALARGA,2001,0.0
2775,85,CASANARE,85410,TAURAMENA,2001,0.0
2776,86,PUTUMAYO,86571,PUERTO GUZMÁN,2001,0.0
2777,86,PUTUMAYO,86749,SIBUNDOY,2001,0.0
2778,91,AMAZONAS,91263,EL ENCANTO ,2001,0.0
2779,91,AMAZONAS,91536,PUERTO ARICA ,2001,0.0
2780,91,AMAZONAS,91540,PUERTO NARIÑO,2001,0.0
2781,91,AMAZONAS,91798,TARAPACÁ ,2001,0.0
2782,95,GUAVIARE,95015,CALAMAR,2001,0.0
2783,95,GUAVIARE,95025,EL RETORNO,2001,0.0
2784,97,VAUPES,97161,CARURÚ,2001,0.0
2785,99,VICHADA,99524,LA PRIMAVERA,2001,0.0
2786,5,ANTIOQUIA,5313,GRANADA,2001,0.0
2787,5,ANTIOQUIA,5652,SAN FRANCISCO,2001,0.0
2788,8,ATLANTICO,8549,PIOJÓ,2001,0.0
2789,13,BOLÍVAR,13440,MARGARITA,2001,0.0
2790,13,BOLÍVAR,13490,NOROSI,2001,0.0
2791,15,BOYACÁ,15022,ALMEIDA,2001,0.0
2792,15,BOYACÁ,15367,JENESANO,2001,0.0
2793,15,BOYACÁ,15368,JERICÓ,2001,0.0
2794,15,BOYACÁ,15491,NOBSA,2001,0.0
2795,15,BOYACÁ,15516,PAIPA,2001,0.0
2796,15,BOYACÁ,15518,PAJARITO,2001,0.0
2797,15,BOYACÁ,15646,SAMACÁ,2001,0.0
2798,15,BOYACÁ,15673,SAN MATEO,2001,0.0
2799,15,BOYACÁ,15753,SOATÁ,2001,0.0
2800,15,BOYACÁ,15806,TIBASOSA,2001,0.0
2801,17,CALDAS,17446,MARULANDA,2001,0.0
2802,18,CAQUETÁ,18029,ALBANIA,2001,0.0
2803,19,CAUCA,19290,FLORENCIA,2001,0.0
2804,19,CAUCA,19355,INZÁ,2001,0.0
2805,19,CAUCA,19533,PIAMONTE,2001,0.0
2806,19,CAUCA,19585,PURACÉ ,2001,0.0
2807,20,CESAR,20032,ASTREA,2001,0.0
2808,20,CESAR,20175,CHIMICHAGUA,2001,0.0
2809,20,CESAR,20310,GONZÁLEZ,2001,0.0
2810,20,CESAR,20383,LA GLORIA,2001,0.0
2811,20,CESAR,20400,LA JAGUA DE IBIRICO,2001,0.0
2812,23,CÓRDOBA,23419,LOS CÓRDOBAS,2001,0.0
2813,23,CÓRDOBA,23464,MOMIL,2001,0.0
2814,23,CÓRDOBA,23586,PURÍSIMA,2001,0.0
2815,23,CÓRDOBA,23670,SAN ANDRÉS DE SOTAVENTO,2001,0.0
2816,23,CÓRDOBA,23682,SAN JOSÉ DE URÉ,2001,0.0
2817,23,CÓRDOBA,23815,TUCHÍN,2001,0.0
2818,25,CUNDINAMARCA,25019,ALBÁN,2001,0.0
2819,25,CUNDINAMARCA,25040,ANOLAIMA,2001,0.0
2820,25,CUNDINAMARCA,25086,BELTRÁN,2001,0.0
2821,25,CUNDINAMARCA,25095,BITUIMA,2001,0.0
2822,25,CUNDINAMARCA,25099,BOJACÁ,2001,0.0
2823,25,CUNDINAMARCA,25120,CABRERA,2001,0.0
2824,25,CUNDINAMARCA,25123,CACHIPAY,2001,0.0
2825,25,CUNDINAMARCA,25168,CHAGUANÍ,2001,0.0
2826,25,CUNDINAMARCA,25181,CHOACHÍ,2001,0.0
2827,25,CUNDINAMARCA,25258,EL PEÑÓN,2001,0.0
2828,25,CUNDINAMARCA,25279,FÓMEQUE,2001,0.0
2829,25,CUNDINAMARCA,25281,FOSCA,2001,0.0
2830,25,CUNDINAMARCA,25288,FÚQUENE,2001,0.0
2831,25,CUNDINAMARCA,25317,GUACHETÁ,2001,0.0
2832,25,CUNDINAMARCA,25326,GUATAVITA,2001,0.0
2833,25,CUNDINAMARCA,25335,GUAYABETAL,2001,0.0
2834,25,CUNDINAMARCA,25339,GUTIÉRREZ,2001,0.0
2835,25,CUNDINAMARCA,25372,JUNÍN,2001,0.0
2836,25,CUNDINAMARCA,25394,LA PALMA,2001,0.0
2837,25,CUNDINAMARCA,25436,MANTA,2001,0.0
2838,25,CUNDINAMARCA,25483,NARIÑO,2001,0.0
2839,25,CUNDINAMARCA,25489,NIMAIMA,2001,0.0
2840,25,CUNDINAMARCA,25491,NOCAIMA,2001,0.0
2841,25,CUNDINAMARCA,25506,VENECIA,2001,0.0
2842,25,CUNDINAMARCA,25518,PAIME,2001,0.0
2843,25,CUNDINAMARCA,25524,PANDI,2001,0.0
2844,25,CUNDINAMARCA,25535,PASCA,2001,0.0
2845,25,CUNDINAMARCA,25596,QUIPILE,2001,0.0
2846,25,CUNDINAMARCA,25599,APULO,2001,0.0
2847,25,CUNDINAMARCA,25740,SIBATÉ,2001,0.0
2848,25,CUNDINAMARCA,25745,SIMIJACA,2001,0.0
2849,25,CUNDINAMARCA,25769,SUBACHOQUE,2001,0.0
2850,25,CUNDINAMARCA,25781,SUTATAUSA,2001,0.0
2851,25,CUNDINAMARCA,25805,TIBACUY,2001,0.0
2852,25,CUNDINAMARCA,25841,UBAQUE,2001,0.0
2853,25,CUNDINAMARCA,25845,UNE,2001,0.0
2854,25,CUNDINAMARCA,25862,VERGARA,2001,0.0
2855,25,CUNDINAMARCA,25867,VIANÍ,2001,0.0
2856,25,CUNDINAMARCA,25898,ZIPACÓN,2001,0.0
2857,27,CHOCÓ,27050,ATRATO ,2001,0.0
2858,27,CHOCÓ,27099,BOJAYÁ ,2001,0.0
2859,27,CHOCÓ,27150,CARMEN DEL DARIÉN  ,2001,0.0
2860,27,CHOCÓ,27205,CONDOTO,2001,0.0
2861,27,CHOCÓ,27245,EL CARMEN,2001,0.0
2862,27,CHOCÓ,27413,LLORÓ,2001,0.0
2863,27,CHOCÓ,27425,MEDIO ATRATO ,2001,0.0
2864,27,CHOCÓ,27491,NÓVITA,2001,0.0
2865,27,CHOCÓ,27615,RIOSUCIO,2001,0.0
2866,41,HUILA,41016,AIPE,2001,0.0
2867,41,HUILA,41020,ALGECIRAS,2001,0.0
2868,41,HUILA,41078,BARAYA,2001,0.0
2869,41,HUILA,41503,OPORAPA,2001,0.0
2870,41,HUILA,41530,PALESTINA,2001,0.0
2871,41,HUILA,41676,SANTA MARÍA,2001,0.0
2872,41,HUILA,41791,TARQUI,2001,0.0
2873,41,HUILA,41797,TESALIA,2001,0.0
2874,41,HUILA,41872,VILLAVIEJA,2001,0.0
2875,44,LA GUAJIRA,44035,ALBANIA,2001,0.0
2876,44,LA GUAJIRA,44110,EL MOLINO,2001,0.0
2877,47,MAGDALENA,47460,NUEVA GRANADA ,2001,0.0
2878,47,MAGDALENA,47541,PEDRAZA,2001,0.0
2879,47,MAGDALENA,47545,PIJIÑO  DEL CARMEN,2001,0.0
2880,47,MAGDALENA,47570,PUEBLOVIEJO,2001,0.0
2881,47,MAGDALENA,47660,SABANAS DE SAN ÁNGEL ,2001,0.0
2882,47,MAGDALENA,47692,SAN SEBASTIÁN DE BUENAVISTA,2001,0.0
2883,47,MAGDALENA,47703,SAN ZENÓN,2001,0.0
2884,47,MAGDALENA,47707,SANTA ANA,2001,0.0
2885,47,MAGDALENA,47720,SANTA BARBARA DE PINTO,2001,0.0
2886,47,MAGDALENA,47960,ZAPAYÁN ,2001,0.0
2887,50,META,50110,BARRANCA DE UPÍA,2001,0.0
2888,50,META,50150,CASTILLA LA NUEVA,2001,0.0
2889,50,META,50223,CUBARRAL,2001,0.0
2890,50,META,50251,EL CASTILLO,2001,0.0
2891,50,META,50270,EL DORADO,2001,0.0
2892,50,META,50318,GUAMAL,2001,0.0
2893,50,META,50400,LEJANÍAS,2001,0.0
2894,52,NARIÑO,52019,ALBÁN ,2001,0.0
2895,52,NARIÑO,52051,ARBOLEDA ,2001,0.0
2896,52,NARIÑO,52083,BELÉN,2001,0.0
2897,52,NARIÑO,52203,COLÓN ,2001,0.0
2898,52,NARIÑO,52210,CONTADERO,2001,0.0
2899,52,NARIÑO,52224,CUASPUD ,2001,0.0
2900,52,NARIÑO,52287,FUNES,2001,0.0
2901,52,NARIÑO,52480,NARIÑO,2001,0.0
2902,52,NARIÑO,52506,OSPINA,2001,0.0
2903,52,NARIÑO,52685,SAN BERNARDO,2001,0.0
2904,52,NARIÑO,52693,SAN PABLO,2001,0.0
2905,54,NORTE DE SANTANDER,54344,HACARÍ,2001,0.0
2906,54,NORTE DE SANTANDER,54347,HERRÁN,2001,0.0
2907,54,NORTE DE SANTANDER,54418,LOURDES,2001,0.0
2908,54,NORTE DE SANTANDER,54480,MUTISCUA,2001,0.0
2909,54,NORTE DE SANTANDER,54680,SANTIAGO,2001,0.0
2910,68,SANTANDER,68051,ARATOCA,2001,0.0
2911,68,SANTANDER,68132,CALIFORNIA,2001,0.0
2912,68,SANTANDER,68147,CAPITANEJO,2001,0.0
2913,68,SANTANDER,68167,CHARALÁ,2001,0.0
2914,68,SANTANDER,68217,COROMORO,2001,0.0
2915,68,SANTANDER,68245,EL GUACAMAYO,2001,0.0
2916,68,SANTANDER,68418,LOS SANTOS,2001,0.0
2917,68,SANTANDER,68444,MATANZA,2001,0.0
2918,68,SANTANDER,68464,MOGOTES,2001,0.0
2919,68,SANTANDER,68498,OCAMONTE,2001,0.0
2920,68,SANTANDER,68500,OIBA,2001,0.0
2921,68,SANTANDER,68524,PALMAS DEL SOCORRO,2001,0.0
2922,68,SANTANDER,68533,PÁRAMO,2001,0.0
2923,68,SANTANDER,68572,PUENTE NACIONAL,2001,0.0
2924,68,SANTANDER,68573,PUERTO PARRA,2001,0.0
2925,68,SANTANDER,68615,RIONEGRO,2001,0.0
2926,68,SANTANDER,68780,SURATÁ,2001,0.0
2927,68,SANTANDER,68855,VALLE DE SAN JOSÉ,2001,0.0
2928,68,SANTANDER,68872,VILLANUEVA,2001,0.0
2929,70,SUCRE,70110,BUENAVISTA,2001,0.0
2930,70,SUCRE,70124,CAIMITO,2001,0.0
2931,70,SUCRE,70230,CHALÁN,2001,0.0
2932,70,SUCRE,70233,EL ROBLE,2001,0.0
2933,70,SUCRE,70235,GALERAS,2001,0.0
2934,70,SUCRE,70400,LA UNIÓN,2001,0.0
2935,70,SUCRE,70523,PALMITO,2001,0.0
2936,70,SUCRE,70678,SAN BENITO ABAD,2001,0.0
2937,73,TOLIMA,73030,AMBALEMA,2001,0.0
2938,73,TOLIMA,73067,ATACO,2001,0.0
2939,73,TOLIMA,73200,COELLO,2001,0.0
2940,73,TOLIMA,73226,CUNDAY,2001,0.0
2941,73,TOLIMA,73352,ICONONZO,2001,0.0
2942,73,TOLIMA,73504,ORTEGA,2001,0.0
2943,73,TOLIMA,73563,PRADO,2001,0.0
2944,73,TOLIMA,73622,RONCESVALLES,2001,0.0
2945,73,TOLIMA,73678,SAN LUIS,2001,0.0
2946,73,TOLIMA,73854,VALLE DE SAN JUAN,2001,0.0
2947,73,TOLIMA,73861,VENADILLO,2001,0.0
2948,81,ARAUCA,81220,CRAVO NORTE,2001,0.0
2949,81,ARAUCA,81591,PUERTO RONDÓN,2001,0.0
2950,85,CASANARE,85263,PORE,2001,0.0
2951,85,CASANARE,85279,RECETOR,2001,0.0
2952,85,CASANARE,85325,SAN LUIS DE PALENQUE,2001,0.0
2953,85,CASANARE,85430,TRINIDAD,2001,0.0
2954,86,PUTUMAYO,86219,COLÓN,2001,0.0
2955,86,PUTUMAYO,86760,SANTIAGO,2001,0.0
2956,99,VICHADA,99624,SANTA ROSALÍA,2001,0.0
2957,5,ANTIOQUIA,5475,MURINDÓ,2001,0.0
2958,13,BOLÍVAR,13300,HATILLO DE LOBA,2001,0.0
2959,15,BOYACÁ,15187,CHIVATÁ,2001,0.0
2960,15,BOYACÁ,15362,IZA,2001,0.0
2961,15,BOYACÁ,15638,SÁCHICA,2001,0.0
2962,15,BOYACÁ,15664,SAN JOSÉ DE PARE,2001,0.0
2963,15,BOYACÁ,15776,SUTAMARCHÁN,2001,0.0
2964,15,BOYACÁ,15810,TIPACOQUE,2001,0.0
2965,19,CAUCA,19397,LA VEGA,2001,0.0
2966,20,CESAR,20570,PUEBLO BELLO,2001,0.0
2967,23,CÓRDOBA,23168,CHIMÁ,2001,0.0
2968,25,CUNDINAMARCA,25154,CARMEN DE CARUPA,2001,0.0
2969,25,CUNDINAMARCA,25328,GUAYABAL DE SÍQUIMA,2001,0.0
2970,25,CUNDINAMARCA,25653,SAN CAYETANO,2001,0.0
2971,25,CUNDINAMARCA,25793,TAUSA,2001,0.0
2972,27,CHOCÓ,27073,BAGADÓ,2001,0.0
2973,27,CHOCÓ,27160,CERTEGUI,2001,0.0
2974,27,CHOCÓ,27600,RÍO QUITO ,2001,0.0
2975,41,HUILA,41244,ELÍAS,2001,0.0
2976,41,HUILA,41349,HOBO,2001,0.0
2977,41,HUILA,41483,NÁTAGA,2001,0.0
2978,44,LA GUAJIRA,44420,LA JAGUA DEL PILAR,2001,0.0
2979,47,MAGDALENA,47030,ALGARROBO,2001,0.0
2980,52,NARIÑO,52022,ALDANA,2001,0.0
2981,52,NARIÑO,52240,CHACHAGšÍ,2001,0.0
2982,54,NORTE DE SANTANDER,54109,BUCARASICA,2001,0.0
2983,54,NORTE DE SANTANDER,54125,CÁCOTA,2001,0.0
2984,54,NORTE DE SANTANDER,54313,GRAMALOTE,2001,0.0
2985,54,NORTE DE SANTANDER,54670,SAN CALIXTO,2001,0.0
2986,54,NORTE DE SANTANDER,54743,SILOS,2001,0.0
2987,54,NORTE DE SANTANDER,54871,VILLA CARO,2001,0.0
2988,68,SANTANDER,68162,CERRITO,2001,0.0
2989,68,SANTANDER,68207,CONCEPCIÓN,2001,0.0
2990,68,SANTANDER,68209,CONFINES,2001,0.0
2991,68,SANTANDER,68266,ENCISO,2001,0.0
2992,68,SANTANDER,68318,GUACA,2001,0.0
2993,68,SANTANDER,68320,GUADALUPE,2001,0.0
2994,68,SANTANDER,68324,GUAVATÁ,2001,0.0
2995,68,SANTANDER,68549,PINCHOTE,2001,0.0
2996,68,SANTANDER,68669,SAN ANDRÉS,2001,0.0
2997,68,SANTANDER,68684,SAN JOSÉ DE MIRANDA,2001,0.0
2998,68,SANTANDER,68745,SIMACOTA,2001,0.0
2999,68,SANTANDER,68770,SUAITA,2001,0.0
3000,73,TOLIMA,73043,ANZOÁTEGUI,2001,0.0
3001,73,TOLIMA,73152,CASABIANCA,2001,0.0
3002,73,TOLIMA,73217,COYAIMA,2001,0.0
3003,73,TOLIMA,73461,MURILLO,2001,0.0
3004,73,TOLIMA,73520,PALOCABILDO,2001,0.0
3005,73,TOLIMA,73616,RIOBLANCO,2001,0.0
3006,73,TOLIMA,73686,SANTA ISABEL,2001,0.0
3007,85,CASANARE,85015,CHÁMEZA,2001,0.0
3008,15,BOYACÁ,15476,MOTAVITA,2001,0.0
3009,25,CUNDINAMARCA,25779,SUSA,2001,0.0
3010,54,NORTE DE SANTANDER,54174,CHITAGÁ,2001,0.0
3011,68,SANTANDER,68169,CHARTA,2001,0.0
3012,68,SANTANDER,68327,GÜEPSA,2001,0.0
3013,68,SANTANDER,68397,LA PAZ,2001,0.0
3014,73,TOLIMA,73770,SUÁREZ,2001,0.0
3015,0,INTERNACIONAL,0,INTERNACIONAL,2002,30192.0
3016,5,ANTIOQUIA,5001,MEDELLÍN,2002,1025.7139
3017,5,ANTIOQUIA,5002,ABEJORRAL,2002,0.0
3018,5,ANTIOQUIA,5021,ALEJANDRÍA,2002,0.0
3019,5,ANTIOQUIA,5030,AMAGÁ,2002,0.006
3020,5,ANTIOQUIA,5031,AMALFI,2002,0.0
3021,5,ANTIOQUIA,5034,ANDES,2002,0.0
3022,5,ANTIOQUIA,5036,ANGELÓPOLIS,2002,0.0
3023,5,ANTIOQUIA,5038,ANGOSTURA,2002,0.0
3024,5,ANTIOQUIA,5040,ANORÍ,2002,0.0
3025,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,2002,0.221
3026,5,ANTIOQUIA,5044,ANZÁ,2002,0.0
3027,5,ANTIOQUIA,5045,APARTADÓ,2002,0.24
3028,5,ANTIOQUIA,5079,BARBOSA,2002,0.0
3029,5,ANTIOQUIA,5086,BELMIRA,2002,0.0
3030,5,ANTIOQUIA,5088,BELLO,2002,0.0
3031,5,ANTIOQUIA,5091,BETANIA,2002,0.0
3032,5,ANTIOQUIA,5101,CIUDAD BOLÍVAR,2002,0.03
3033,5,ANTIOQUIA,5120,CÁCERES,2002,50.0
3034,5,ANTIOQUIA,5129,CALDAS,2002,0.0
3035,5,ANTIOQUIA,5142,CARACOLÍ,2002,0.0
3036,5,ANTIOQUIA,5145,CARAMANTA,2002,0.0
3037,5,ANTIOQUIA,5147,CAREPA,2002,0.0
3038,5,ANTIOQUIA,5148,CARMEN DE VIBORAL,2002,0.0
3039,5,ANTIOQUIA,5154,CAUCASIA,2002,0.0
3040,5,ANTIOQUIA,5190,CISNEROS,2002,0.0
3041,5,ANTIOQUIA,5206,CONCEPCIÓN,2002,0.0
3042,5,ANTIOQUIA,5212,COPACABANA,2002,0.0
3043,5,ANTIOQUIA,5237,DON MATÍAS,2002,10.7
3044,5,ANTIOQUIA,5240,EBÉJICO,2002,0.0
3045,5,ANTIOQUIA,5250,EL BAGRE,2002,0.0
3046,5,ANTIOQUIA,5264,ENTRERRIOS,2002,0.0
3047,5,ANTIOQUIA,5266,ENVIGADO,2002,0.0
3048,5,ANTIOQUIA,5282,FREDONIA,2002,0.0
3049,5,ANTIOQUIA,5284,FRONTINO,2002,0.0
3050,5,ANTIOQUIA,5306,GIRALDO,2002,0.0
3051,5,ANTIOQUIA,5308,GIRARDOTA,2002,0.0
3052,5,ANTIOQUIA,5310,GÓMEZ PLATA,2002,0.0
3053,5,ANTIOQUIA,5318,GUARNE,2002,0.0
3054,5,ANTIOQUIA,5321,GUATAPÉ,2002,0.0
3055,5,ANTIOQUIA,5347,HELICONIA,2002,0.0
3056,5,ANTIOQUIA,5360,ITAGÜÍ,2002,0.0
3057,5,ANTIOQUIA,5364,JARDÍN,2002,0.0
3058,5,ANTIOQUIA,5368,JERICÓ,2002,0.0
3059,5,ANTIOQUIA,5376,LA CEJA,2002,0.0
3060,5,ANTIOQUIA,5380,LA ESTRELLA,2002,12.0
3061,5,ANTIOQUIA,5390,LA PINTADA,2002,0.03
3062,5,ANTIOQUIA,5411,LIBORINA,2002,0.0
3063,5,ANTIOQUIA,5425,MACEO,2002,0.0
3064,5,ANTIOQUIA,5440,MARINILLA,2002,0.0
3065,5,ANTIOQUIA,5467,MONTEBELLO,2002,0.0
3066,5,ANTIOQUIA,5483,NARIÑO,2002,0.0
3067,5,ANTIOQUIA,5490,NECOCLÍ,2002,0.0
3068,5,ANTIOQUIA,5495,NECHÍ,2002,0.0
3069,5,ANTIOQUIA,5541,PEÑOL,2002,0.0
3070,5,ANTIOQUIA,5543,PEQUE,2002,0.0
3071,5,ANTIOQUIA,5576,PUEBLORRICO,2002,0.0
3072,5,ANTIOQUIA,5579,PUERTO BERRÍO,2002,39.05
3073,5,ANTIOQUIA,5591,PUERTO TRIUNFO,2002,0.0
3074,5,ANTIOQUIA,5604,REMEDIOS,2002,0.0
3075,5,ANTIOQUIA,5607,RETIRO,2002,0.0
3076,5,ANTIOQUIA,5615,RIONEGRO,2002,4.99
3077,5,ANTIOQUIA,5631,SABANETA,2002,0.0
3078,5,ANTIOQUIA,5649,SAN CARLOS,2002,0.0
3079,5,ANTIOQUIA,5656,SAN JERÓNIMO,2002,0.0
3080,5,ANTIOQUIA,5664,SAN PEDRO,2002,0.0
3081,5,ANTIOQUIA,5665,SAN PEDRO DE URABÁ,2002,0.0
3082,5,ANTIOQUIA,5667,SAN RAFAEL,2002,0.0
3083,5,ANTIOQUIA,5674,SAN VICENTE,2002,0.0
3084,5,ANTIOQUIA,5679,SANTA BÁRBARA,2002,0.0
3085,5,ANTIOQUIA,5686,SANTA ROSA DE OSOS,2002,0.0
3086,5,ANTIOQUIA,5697,SANTUARIO,2002,0.0
3087,5,ANTIOQUIA,5736,SEGOVIA,2002,0.0
3088,5,ANTIOQUIA,5789,TÁMESIS,2002,0.0
3089,5,ANTIOQUIA,5790,TARAZÁ,2002,15.0
3090,5,ANTIOQUIA,5792,TARSO,2002,0.0
3091,5,ANTIOQUIA,5819,TOLEDO,2002,0.0
3092,5,ANTIOQUIA,5837,TURBO,2002,0.015
3093,5,ANTIOQUIA,5842,URAMITA,2002,0.0
3094,5,ANTIOQUIA,5847,URRAO,2002,0.0
3095,5,ANTIOQUIA,5854,VALDIVIA,2002,0.0
3096,5,ANTIOQUIA,5858,VEGACHÍ,2002,0.0
3097,5,ANTIOQUIA,5861,VENECIA,2002,0.0
3098,5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,2002,0.0
3099,5,ANTIOQUIA,5887,YARUMAL,2002,0.0
3100,5,ANTIOQUIA,5890,YOLOMBÓ,2002,0.0
3101,5,ANTIOQUIA,5893,YONDÓ ,2002,1.0
3102,8,ATLANTICO,8001,BARRANQUILLA ,2002,2571.954
3103,8,ATLANTICO,8078,BARANOA,2002,0.25
3104,8,ATLANTICO,8137,CAMPO DE LA CRUZ,2002,0.0
3105,8,ATLANTICO,8296,GALAPA,2002,0.0
3106,8,ATLANTICO,8372,JUAN DE ACOSTA,2002,0.0
3107,8,ATLANTICO,8560,PONEDERA,2002,0.0
3108,8,ATLANTICO,8573,PUERTO COLOMBIA,2002,564.0
3109,8,ATLANTICO,8634,SABANAGRANDE,2002,0.0
3110,8,ATLANTICO,8685,SANTO TOMÁS,2002,190.0
3111,8,ATLANTICO,8758,SOLEDAD,2002,0.0
3112,8,ATLANTICO,8770,SUAN,2002,0.0
3113,11,BOGOTÁ D.C.,11001,BOGOTÁ D.C.,2002,1228.7398
3114,13,BOLÍVAR,13001,CARTAGENA DE INDIAS ,2002,2254.66
3115,13,BOLÍVAR,13006,ACHÍ,2002,0.0
3116,13,BOLÍVAR,13030,ALTOS DEL ROSARIO,2002,0.0
3117,13,BOLÍVAR,13042,ARENAL,2002,0.0
3118,13,BOLÍVAR,13052,ARJONA,2002,0.0
3119,13,BOLÍVAR,13160,CANTAGALLO,2002,0.0
3120,13,BOLÍVAR,13212,CÓRDOBA,2002,0.0
3121,13,BOLÍVAR,13244,EL CARMEN DE BOLÍVAR,2002,0.0
3122,13,BOLÍVAR,13430,MAGANGUÉ,2002,0.8
3123,13,BOLÍVAR,13442,MARIA LA BAJA,2002,0.0
3124,13,BOLÍVAR,13468,MOMPÓS,2002,0.0
3125,13,BOLÍVAR,13549,PINILLOS,2002,0.0
3126,13,BOLÍVAR,13655,SAN JACINTO DEL CAUCA,2002,0.0
3127,13,BOLÍVAR,13670,SAN PABLO,2002,0.0
3128,13,BOLÍVAR,13673,SANTA CATALINA,2002,0.0
3129,13,BOLÍVAR,13683,SANTA ROSA,2002,0.0
3130,13,BOLÍVAR,13688,SANTA ROSA DEL SUR,2002,0.0
3131,13,BOLÍVAR,13760,SOPLAVIENTO,2002,0.0
3132,13,BOLÍVAR,13810,TIQUISIO ,2002,5.0
3133,13,BOLÍVAR,13836,TURBACO,2002,0.0
3134,13,BOLÍVAR,13873,VILLANUEVA,2002,0.0
3135,13,BOLÍVAR,13894,ZAMBRANO,2002,0.0
3136,15,BOYACÁ,15001,TUNJA,2002,0.1085
3137,15,BOYACÁ,15051,ARCABUCO,2002,0.0
3138,15,BOYACÁ,15135,CAMPOHERMOSO,2002,0.0
3139,15,BOYACÁ,15204,CÓMBITA,2002,0.0
3140,15,BOYACÁ,15236,CHIVOR,2002,0.0
3141,15,BOYACÁ,15299,GARAGOA,2002,0.0
3142,15,BOYACÁ,15322,GUATEQUE,2002,0.0
3143,15,BOYACÁ,15325,GUAYATÁ,2002,0.0
3144,15,BOYACÁ,15425,MACANAL,2002,0.0
3145,15,BOYACÁ,15442,MARIPÍ,2002,50.0
3146,15,BOYACÁ,15480,MUZO,2002,0.0
3147,15,BOYACÁ,15507,OTANCHE,2002,0.0
3148,15,BOYACÁ,15531,PAUNA,2002,0.0
3149,15,BOYACÁ,15572,PUERTO BOYACÁ,2002,1500.0
3150,15,BOYACÁ,15580,QUÍPAMA,2002,0.0
3151,15,BOYACÁ,15632,SABOYÁ,2002,0.0
3152,15,BOYACÁ,15667,SAN LUIS DE GACENO,2002,0.0
