,CODDEPTO,DEPARTAMENTO,CODMPIO,MUNICIPIO,AÑO,Hectáreas asperjadas
3207,15,BOYACÁ,15442,MARIPÍ,2007,0.0
3208,17,CALDAS,17495,NORCASIA,2007,0.0
3209,17,CALDAS,17541,PENSILVANIA,2007,0.0
3210,18,CAQUETÁ,18479,MORELIA,2007,0.0
3211,19,CAUCA,19318,GUAPÍ,2007,0.0
3212,19,CAUCA,19418,LÓPEZ DE MICAY,2007,0.0
3213,19,CAUCA,19473,MORALES,2007,0.0
3214,19,CAUCA,19622,ROSAS,2007,0.0
3215,19,CAUCA,19809,TIMBIQUÍ,2007,0.0
3216,23,CÓRDOBA,23574,PUERTO ESCONDIDO,2007,0.0
3217,23,CÓRDOBA,23807,TIERRALTA,2007,514.44
3218,27,CHOCÓ,27025,ALTO BAUDÓ,2007,0.0
3219,27,CHOCÓ,27077,BAJO BAUDÓ,2007,0.0
3220,27,CHOCÓ,27135,EL CANTÓN DEL SAN PABLO,2007,0.0
3221,27,CHOCÓ,27361,ISTMINA,2007,0.0
3222,27,CHOCÓ,27430,MEDIO BAUDÓ,2007,0.0
3223,27,CHOCÓ,27491,NÓVITA,2007,0.0
3224,27,CHOCÓ,27600,RÍO QUITO,2007,0.0
3225,50,META,50683,SAN JUAN DE ARAMA,2007,0.0
3226,52,NARIÑO,52083,BELÉN,2007,0.0
3227,52,NARIÑO,52110,BUESACO,2007,0.0
3228,52,NARIÑO,52227,CUMBAL,2007,19.32
3229,52,NARIÑO,52233,CUMBITARA,2007,1111.44
3230,52,NARIÑO,52260,EL TAMBO,2007,522.98
3231,52,NARIÑO,52385,LA LLANADA,2007,0.0
3232,52,NARIÑO,52418,LOS ANDES,2007,5.45
3233,52,NARIÑO,52473,MOSQUERA,2007,395.78
3234,52,NARIÑO,52540,POLICARPA,2007,503.53
3235,52,NARIÑO,52678,SAMANIEGO,2007,0.0
3236,52,NARIÑO,52694,SAN PEDRO DE CARTAGO,2007,0.0
3237,52,NARIÑO,52696,SANTA BÁRBARA,2007,1134.58
3238,52,NARIÑO,52786,TAMINANGO,2007,76.13
3239,54,NORTE DE SANTANDER,54128,CÁCHIRA,2007,0.0
3240,54,NORTE DE SANTANDER,54385,LA ESPERANZA,2007,0.0
3241,68,SANTANDER,68255,EL PLAYÓN,2007,0.0
3242,68,SANTANDER,68377,LA BELLEZA,2007,72.38
3243,68,SANTANDER,68573,PUERTO PARRA,2007,0.0
3244,68,SANTANDER,68745,SIMACOTA,2007,0.0
3245,76,VALLE DEL CAUCA,76109,BUENAVENTURA,2007,0.0
3246,5,ANTIOQUIA,5038,ANGOSTURA,2007,0.0
3247,5,ANTIOQUIA,5125,CAICEDO,2007,0.0
3248,5,ANTIOQUIA,5134,CAMPAMENTO,2007,0.0
3249,5,ANTIOQUIA,5172,CHIGORODÓ,2007,0.0
3250,5,ANTIOQUIA,5475,MURINDÓ,2007,0.0
3251,5,ANTIOQUIA,5480,MUTATÁ,2007,0.0
3252,5,ANTIOQUIA,5665,SAN PEDRO DE URABÁ,2007,0.0
3253,5,ANTIOQUIA,5837,TURBO,2007,0.0
3254,5,ANTIOQUIA,5858,VEGACHÍ,2007,0.0
3255,5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,2007,0.0
3256,5,ANTIOQUIA,5885,YALÍ,2007,0.0
3257,5,ANTIOQUIA,5887,YARUMAL,2007,0.0
3258,13,BOLÍVAR,13490,NOROSÍ,2007,0.0
3259,19,CAUCA,19392,LA SIERRA,2007,0.0
3260,23,CÓRDOBA,23001,MONTERÍA,2007,0.0
3261,23,CÓRDOBA,23555,PLANETA RICA,2007,0.0
3262,23,CÓRDOBA,23682,SAN JOSÉ DE URÉ,2007,0.0
3263,23,CÓRDOBA,23855,VALENCIA,2007,0.0
3264,25,CUNDINAMARCA,25839,UBALÁ,2007,0.0
3265,27,CHOCÓ,27001,QUIBDÓ,2007,0.0
3266,27,CHOCÓ,27006,ACANDÍ,2007,0.0
3267,27,CHOCÓ,27099,BOJAYÁ,2007,0.0
3268,27,CHOCÓ,27150,CARMEN DEL DARIÉN,2007,0.0
3269,27,CHOCÓ,27160,CÉRTEGUI,2007,0.0
3270,27,CHOCÓ,27205,CONDOTO,2007,0.0
3271,27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,2007,0.0
3272,27,CHOCÓ,27425,MEDIO ATRATO,2007,0.0
3273,27,CHOCÓ,27450,MEDIO SAN JUAN,2007,0.0
3274,27,CHOCÓ,27580,RÍO IRÓ,2007,0.0
3275,27,CHOCÓ,27615,RIOSUCIO,2007,0.0
3276,27,CHOCÓ,27660,SAN JOSÉ DEL PALMAR,2007,0.0
3277,27,CHOCÓ,27787,TADÓ,2007,0.0
3278,27,CHOCÓ,27800,UNGUÍA,2007,0.0
3279,27,CHOCÓ,27810,UNIÓN PANAMERICANA,2007,0.0
3280,52,NARIÑO,52207,CONSACÁ,2007,0.0
3281,52,NARIÑO,52254,EL PEÑOL,2007,0.0
3282,52,NARIÑO,52411,LINARES,2007,0.0
3283,52,NARIÑO,52683,SANDONÁ,2007,0.0
3284,76,VALLE DEL CAUCA,76100,BOLÍVAR,2007,0.0
3285,76,VALLE DEL CAUCA,76126,CALIMA,2007,0.0
3286,76,VALLE DEL CAUCA,76233,DAGUA,2007,0.0
3287,76,VALLE DEL CAUCA,76250,EL DOVIO,2007,0.0
3288,76,VALLE DEL CAUCA,76890,YOTOCO,2007,0.0
3289,86,PUTUMAYO,86755,SAN FRANCISCO,2007,0.0
3290,5,ANTIOQUIA,5120,CÁCERES,2008,1339.48
3291,5,ANTIOQUIA,5361,ITUANGO,2008,0.0
3292,5,ANTIOQUIA,5652,SAN FRANCISCO,2008,93.24
3293,5,ANTIOQUIA,5790,TARAZÁ,2008,2556.48
3294,5,ANTIOQUIA,5854,VALDIVIA,2008,555.71
3295,18,CAQUETÁ,18029,ALBANIA,2008,186.4
3296,18,CAQUETÁ,18094,BELÉN DE LOS ANDAQUÍES,2008,266.43
3297,18,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,2008,986.34
3298,18,CAQUETÁ,18205,CURILLO,2008,911.93
3299,18,CAQUETÁ,18247,EL DONCELLO,2008,71.17
3300,18,CAQUETÁ,18256,EL PAUJÍL,2008,70.28
3301,18,CAQUETÁ,18410,LA MONTAÑITA,2008,1641.24
3302,18,CAQUETÁ,18460,MILÁN,2008,1619.45
3303,18,CAQUETÁ,18592,PUERTO RICO,2008,986.11
3304,18,CAQUETÁ,18610,SAN JOSÉ DEL FRAGUA,2008,867.25
3305,18,CAQUETÁ,18756,SOLANO,2008,2295.13
3306,18,CAQUETÁ,18785,SOLITA,2008,207.03
3307,18,CAQUETÁ,18860,VALPARAÍSO,2008,312.48
3308,19,CAUCA,19533,PIAMONTE,2008,1463.58
3309,23,CÓRDOBA,23580,PUERTO LIBERTADOR,2008,1826.46
3310,50,META,50325,MAPIRIPÁN,2008,4137.08
3311,50,META,50450,PUERTO CONCORDIA,2008,508.04
3312,50,META,50577,PUERTO LLERAS,2008,394.38
3313,50,META,50590,PUERTO RICO,2008,1924.4
3314,50,META,50689,SAN MARTÍN,2008,150.35
3315,50,META,50711,VISTAHERMOSA,2008,1344.61
3316,86,PUTUMAYO,86569,PUERTO CAICEDO,2008,910.4
3317,86,PUTUMAYO,86571,PUERTO GUZMÁN,2008,2372.65
3318,86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,2008,136.64
3319,86,PUTUMAYO,86885,VILLAGARZÓN,2008,1565.31
3320,95,GUAVIARE,95001,SAN JOSÉ DEL GUAVIARE,2008,7483.03
3321,95,GUAVIARE,95015,CALAMAR,2008,1273.72
3322,95,GUAVIARE,95025,EL RETORNO,2008,2070.41
3323,95,GUAVIARE,95200,MIRAFLORES,2008,2234.07
3324,97,VAUPÉS,97161,CARURÚ,2008,0.0
3325,99,VICHADA,99524,LA PRIMAVERA,2008,0.0
3326,99,VICHADA,99773,CUMARIBO,2008,5900.9
3327,5,ANTIOQUIA,5001,MEDELLÍN,2008,0.0
3328,5,ANTIOQUIA,5040,ANORÍ,2008,952.95
3329,5,ANTIOQUIA,5055,ARGELIA,2008,0.0
3330,5,ANTIOQUIA,5142,CARACOLÍ,2008,0.0
3331,5,ANTIOQUIA,5154,CAUCASIA,2008,0.0
3332,5,ANTIOQUIA,5209,CONCORDIA,2008,0.0
3333,5,ANTIOQUIA,5250,EL BAGRE,2008,1876.33
3334,5,ANTIOQUIA,5483,NARIÑO,2008,0.0
3335,5,ANTIOQUIA,5495,NECHÍ,2008,711.87
3336,5,ANTIOQUIA,5585,PUERTO NARE,2008,21.52
3337,5,ANTIOQUIA,5591,PUERTO TRIUNFO,2008,0.0
3338,5,ANTIOQUIA,5660,SAN LUIS,2008,0.0
3339,5,ANTIOQUIA,5736,SEGOVIA,2008,790.88
3340,5,ANTIOQUIA,5756,SONSÓN,2008,89.44
3341,5,ANTIOQUIA,5789,TÁMESIS,2008,0.0
3342,5,ANTIOQUIA,5893,YONDÓ,2008,297.61
3343,5,ANTIOQUIA,5895,ZARAGOZA,2008,593.54
3344,13,BOLÍVAR,13030,ALTOS DEL ROSARIO,2008,0.0
3345,13,BOLÍVAR,13042,ARENAL,2008,0.0
3346,13,BOLÍVAR,13074,BARRANCO DE LOBA,2008,0.0
3347,13,BOLÍVAR,13160,CANTAGALLO,2008,387.38
3348,13,BOLÍVAR,13268,EL PEÑÓN,2008,0.0
3349,13,BOLÍVAR,13442,MARÍA LA BAJA,2008,0.0
3350,13,BOLÍVAR,13473,MORALES,2008,0.0
3351,13,BOLÍVAR,13600,RÍO VIEJO,2008,0.0
3352,13,BOLÍVAR,13655,SAN JACINTO DEL CAUCA,2008,0.0
3353,13,BOLÍVAR,13667,SAN MARTÍN DE LOBA,2008,0.0
3354,13,BOLÍVAR,13670,SAN PABLO,2008,650.69
3355,13,BOLÍVAR,13683,SANTA ROSA,2008,0.0
3356,13,BOLÍVAR,13688,SANTA ROSA DEL SUR,2008,0.0
3357,13,BOLÍVAR,13744,SIMITÍ,2008,15.13
3358,15,BOYACÁ,15480,MUZO,2008,0.0
3359,15,BOYACÁ,15507,OTANCHE,2008,0.0
3360,15,BOYACÁ,15531,PAUNA,2008,0.0
3361,15,BOYACÁ,15572,PUERTO BOYACÁ,2008,165.65
3362,17,CALDAS,17662,SAMANÁ,2008,0.0
3363,17,CALDAS,17867,VICTORIA,2008,0.0
3364,18,CAQUETÁ,18001,FLORENCIA,2008,53.41
3365,18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,2008,610.77
3366,19,CAUCA,19050,ARGELIA,2008,439.83
3367,19,CAUCA,19075,BALBOA,2008,0.0
3368,19,CAUCA,19100,BOLÍVAR,2008,95.04
3369,19,CAUCA,19256,EL TAMBO,2008,0.0
3370,19,CAUCA,19397,LA VEGA,2008,0.0
3371,19,CAUCA,19450,MERCADERES,2008,74.18
3372,19,CAUCA,19532,PATÍA,2008,103.89
3373,19,CAUCA,19693,SAN SEBASTIÁN,2008,0.0
3374,19,CAUCA,19701,SANTA ROSA,2008,0.0
3375,19,CAUCA,19760,SOTARA,2008,0.0
3376,23,CÓRDOBA,23068,AYAPEL,2008,0.0
3377,23,CÓRDOBA,23417,LORICA,2008,0.0
3378,23,CÓRDOBA,23466,MONTELÍBANO,2008,1255.46
3379,25,CUNDINAMARCA,25148,CAPARRAPÍ,2008,0.0
3380,25,CUNDINAMARCA,25885,YACOPÍ,2008,0.0
3381,27,CHOCÓ,27745,SIPÍ,2008,0.0
3382,44,LA GUAJIRA,44001,RIOHACHA,2008,0.0
3383,44,LA GUAJIRA,44090,DIBULLA,2008,0.0
3384,47,MAGDALENA,47001,SANTA MARTA,2008,0.0
3385,47,MAGDALENA,47189,CIÉNAGA,2008,0.0
3386,50,META,50001,VILLAVICENCIO,2008,0.0
3387,50,META,50287,FUENTE DE ORO,2008,0.0
3388,50,META,50330,MESETAS,2008,0.0
3389,50,META,50350,LA MACARENA,2008,0.0
3390,50,META,50568,PUERTO GAITÁN,2008,598.12
3391,50,META,50680,SAN CARLOS DE GUAROA,2008,0.0
3392,52,NARIÑO,52001,PASTO,2008,0.0
3393,52,NARIÑO,52079,BARBACOAS,2008,3111.15
3394,52,NARIÑO,52250,EL CHARCO,2008,9869.19
3395,52,NARIÑO,52256,EL ROSARIO,2008,373.85
3396,52,NARIÑO,52356,IPIALES,2008,147.61
3397,52,NARIÑO,52390,LA TOLA,2008,667.39
3398,52,NARIÑO,52405,LEIVA,2008,102.83
3399,52,NARIÑO,52427,MAGÜÍ,2008,8398.43
3400,52,NARIÑO,52490,OLAYA HERRERA,2008,4804.21
3401,52,NARIÑO,52520,FRANCISCO PIZARRO,2008,2454.28
3402,52,NARIÑO,52612,RICAURTE,2008,0.0
3403,52,NARIÑO,52621,ROBERTO PAYÁN,2008,10726.45
3404,52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,2008,9554.86
3405,54,NORTE DE SANTANDER,54003,ÁBREGO,2008,0.0
3406,54,NORTE DE SANTANDER,54250,EL TARRA,2008,797.04
3407,54,NORTE DE SANTANDER,54261,EL ZULIA,2008,0.0
3408,54,NORTE DE SANTANDER,54344,HACARÍ,2008,17.13
3409,54,NORTE DE SANTANDER,54670,SAN CALIXTO,2008,43.2
3410,54,NORTE DE SANTANDER,54720,SARDINATA,2008,133.29
3411,54,NORTE DE SANTANDER,54800,TEORAMA,2008,96.03
3412,54,NORTE DE SANTANDER,54810,TIBÚ,2008,1777.17
3413,68,SANTANDER,68081,BARRANCABERMEJA,2008,0.0
3414,68,SANTANDER,68092,BETULIA,2008,0.0
3415,68,SANTANDER,68101,BOLÍVAR,2008,59.35
3416,68,SANTANDER,68190,CIMITARRA,2008,176.41
3417,68,SANTANDER,68250,EL PEÑÓN,2008,0.0
3418,68,SANTANDER,68271,FLORIÁN,2008,0.0
3419,68,SANTANDER,68385,LANDÁZURI,2008,0.0
3420,68,SANTANDER,68773,SUCRE,2008,132.92
3421,76,VALLE DEL CAUCA,76563,PRADERA,2008,0.0
3422,81,ARAUCA,81065,ARAUQUITA,2008,1375.6
3423,81,ARAUCA,81300,FORTUL,2008,724.34
3424,81,ARAUCA,81591,PUERTO RONDÓN,2008,0.0
3425,81,ARAUCA,81736,SARAVENA,2008,132.28
3426,81,ARAUCA,81794,TAME,2008,64.11
3427,86,PUTUMAYO,86001,MOCOA,2008,42.71
3428,86,PUTUMAYO,86320,ORITO,2008,4221.78
3429,86,PUTUMAYO,86568,PUERTO ASÍS,2008,1376.73
3430,86,PUTUMAYO,86757,SAN MIGUEL,2008,0.0
3431,86,PUTUMAYO,86865,VALLE DEL GUAMUEZ,2008,1272.17
3432,5,ANTIOQUIA,5031,AMALFI,2008,148.93
3433,5,ANTIOQUIA,5045,APARTADÓ,2008,0.0
3434,5,ANTIOQUIA,5107,BRICEÑO,2008,0.0
3435,5,ANTIOQUIA,5604,REMEDIOS,2008,0.0
3436,5,ANTIOQUIA,5649,SAN CARLOS,2008,0.0
3437,5,ANTIOQUIA,5670,SAN ROQUE,2008,0.0
3438,13,BOLÍVAR,13006,ACHÍ,2008,25.05
3439,13,BOLÍVAR,13458,MONTECRISTO,2008,827.73
3440,13,BOLÍVAR,13654,SAN JACINTO,2008,48.59
3441,13,BOLÍVAR,13810,TIQUISIO,2008,259.42
3442,15,BOYACÁ,15442,MARIPÍ,2008,0.0
3443,17,CALDAS,17495,NORCASIA,2008,0.0
3444,17,CALDAS,17541,PENSILVANIA,2008,0.0
3445,18,CAQUETÁ,18479,MORELIA,2008,0.0
3446,19,CAUCA,19318,GUAPÍ,2008,2937.65
3447,19,CAUCA,19418,LÓPEZ DE MICAY,2008,0.0
3448,19,CAUCA,19473,MORALES,2008,0.0
3449,19,CAUCA,19622,ROSAS,2008,0.0
3450,19,CAUCA,19809,TIMBIQUÍ,2008,1777.08
3451,23,CÓRDOBA,23574,PUERTO ESCONDIDO,2008,101.51
3452,23,CÓRDOBA,23807,TIERRALTA,2008,377.5
3453,27,CHOCÓ,27025,ALTO BAUDÓ,2008,0.0
3454,27,CHOCÓ,27077,BAJO BAUDÓ,2008,0.0
3455,27,CHOCÓ,27135,EL CANTÓN DEL SAN PABLO,2008,0.0
3456,27,CHOCÓ,27361,ISTMINA,2008,0.0
3457,27,CHOCÓ,27430,MEDIO BAUDÓ,2008,0.0
3458,27,CHOCÓ,27491,NÓVITA,2008,0.0
3459,27,CHOCÓ,27600,RÍO QUITO,2008,0.0
3460,50,META,50683,SAN JUAN DE ARAMA,2008,0.0
3461,52,NARIÑO,52083,BELÉN,2008,0.0
3462,52,NARIÑO,52110,BUESACO,2008,0.0
3463,52,NARIÑO,52227,CUMBAL,2008,0.0
3464,52,NARIÑO,52233,CUMBITARA,2008,177.37
3465,52,NARIÑO,52260,EL TAMBO,2008,0.0
3466,52,NARIÑO,52385,LA LLANADA,2008,0.0
3467,52,NARIÑO,52418,LOS ANDES,2008,0.0
3468,52,NARIÑO,52473,MOSQUERA,2008,251.94
3469,52,NARIÑO,52540,POLICARPA,2008,354.99
3470,52,NARIÑO,52678,SAMANIEGO,2008,0.29
3471,52,NARIÑO,52694,SAN PEDRO DE CARTAGO,2008,0.0
3472,52,NARIÑO,52696,SANTA BÁRBARA,2008,3055.55
3473,52,NARIÑO,52786,TAMINANGO,2008,0.0
3474,54,NORTE DE SANTANDER,54128,CÁCHIRA,2008,0.0
3475,54,NORTE DE SANTANDER,54385,LA ESPERANZA,2008,0.0
3476,68,SANTANDER,68255,EL PLAYÓN,2008,0.0
3477,68,SANTANDER,68377,LA BELLEZA,2008,0.0
3478,68,SANTANDER,68573,PUERTO PARRA,2008,53.7
3479,68,SANTANDER,68745,SIMACOTA,2008,0.0
3480,76,VALLE DEL CAUCA,76109,BUENAVENTURA,2008,0.0
3481,5,ANTIOQUIA,5038,ANGOSTURA,2008,0.0
3482,5,ANTIOQUIA,5125,CAICEDO,2008,0.0
3483,5,ANTIOQUIA,5134,CAMPAMENTO,2008,0.0
3484,5,ANTIOQUIA,5172,CHIGORODÓ,2008,0.0
3485,5,ANTIOQUIA,5475,MURINDÓ,2008,0.0
3486,5,ANTIOQUIA,5480,MUTATÁ,2008,0.0
3487,5,ANTIOQUIA,5665,SAN PEDRO DE URABÁ,2008,0.0
3488,5,ANTIOQUIA,5837,TURBO,2008,0.0
3489,5,ANTIOQUIA,5858,VEGACHÍ,2008,0.0
3490,5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,2008,0.0
3491,5,ANTIOQUIA,5885,YALÍ,2008,0.0
3492,5,ANTIOQUIA,5887,YARUMAL,2008,0.0
3493,13,BOLÍVAR,13490,NOROSÍ,2008,0.0
3494,19,CAUCA,19392,LA SIERRA,2008,0.0
3495,23,CÓRDOBA,23001,MONTERÍA,2008,0.0
3496,23,CÓRDOBA,23555,PLANETA RICA,2008,0.0
3497,23,CÓRDOBA,23682,SAN JOSÉ DE URÉ,2008,0.0
3498,23,CÓRDOBA,23855,VALENCIA,2008,0.0
3499,25,CUNDINAMARCA,25839,UBALÁ,2008,0.0
3500,27,CHOCÓ,27001,QUIBDÓ,2008,0.0
3501,27,CHOCÓ,27006,ACANDÍ,2008,0.0
3502,27,CHOCÓ,27099,BOJAYÁ,2008,0.0
3503,27,CHOCÓ,27150,CARMEN DEL DARIÉN,2008,0.0
3504,27,CHOCÓ,27160,CÉRTEGUI,2008,0.0
3505,27,CHOCÓ,27205,CONDOTO,2008,0.0
3506,27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,2008,0.0
3507,27,CHOCÓ,27425,MEDIO ATRATO,2008,0.0
3508,27,CHOCÓ,27450,MEDIO SAN JUAN,2008,0.0
3509,27,CHOCÓ,27580,RÍO IRÓ,2008,0.0
3510,27,CHOCÓ,27615,RIOSUCIO,2008,0.0
3511,27,CHOCÓ,27660,SAN JOSÉ DEL PALMAR,2008,0.0
3512,27,CHOCÓ,27787,TADÓ,2008,0.0
3513,27,CHOCÓ,27800,UNGUÍA,2008,0.0
3514,27,CHOCÓ,27810,UNIÓN PANAMERICANA,2008,0.0
3515,52,NARIÑO,52207,CONSACÁ,2008,0.0
3516,52,NARIÑO,52254,EL PEÑOL,2008,0.0
3517,52,NARIÑO,52411,LINARES,2008,0.0
3518,52,NARIÑO,52683,SANDONÁ,2008,0.0
3519,76,VALLE DEL CAUCA,76100,BOLÍVAR,2008,0.0
3520,76,VALLE DEL CAUCA,76126,CALIMA,2008,0.0
3521,76,VALLE DEL CAUCA,76233,DAGUA,2008,0.0
3522,76,VALLE DEL CAUCA,76250,EL DOVIO,2008,0.0
3523,76,VALLE DEL CAUCA,76890,YOTOCO,2008,0.0
3524,86,PUTUMAYO,86755,SAN FRANCISCO,2008,0.0
3525,5,ANTIOQUIA,5120,CÁCERES,2009,733.52
3526,5,ANTIOQUIA,5361,ITUANGO,2009,138.42
3527,5,ANTIOQUIA,5652,SAN FRANCISCO,2009,217.22
3528,5,ANTIOQUIA,5790,TARAZÁ,2009,2678.35
3529,5,ANTIOQUIA,5854,VALDIVIA,2009,536.11
3530,18,CAQUETÁ,18029,ALBANIA,2009,0.0
3531,18,CAQUETÁ,18094,BELÉN DE LOS ANDAQUÍES,2009,0.0
3532,18,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,2009,1431.32
3533,18,CAQUETÁ,18205,CURILLO,2009,215.32
3534,18,CAQUETÁ,18247,EL DONCELLO,2009,124.45
3535,18,CAQUETÁ,18256,EL PAUJÍL,2009,39.58
3536,18,CAQUETÁ,18410,LA MONTAÑITA,2009,300.62
3537,18,CAQUETÁ,18460,MILÁN,2009,529.38
3538,18,CAQUETÁ,18592,PUERTO RICO,2009,884.27
3539,18,CAQUETÁ,18610,SAN JOSÉ DEL FRAGUA,2009,417.29
3540,18,CAQUETÁ,18756,SOLANO,2009,1550.79
3541,18,CAQUETÁ,18785,SOLITA,2009,62.63
3542,18,CAQUETÁ,18860,VALPARAÍSO,2009,88.41
3543,19,CAUCA,19533,PIAMONTE,2009,430.31
3544,23,CÓRDOBA,23580,PUERTO LIBERTADOR,2009,283.77
3545,50,META,50325,MAPIRIPÁN,2009,4428.76
3546,50,META,50450,PUERTO CONCORDIA,2009,232.16
3547,50,META,50577,PUERTO LLERAS,2009,121.5
3548,50,META,50590,PUERTO RICO,2009,975.09
3549,50,META,50689,SAN MARTÍN,2009,0.0
3550,50,META,50711,VISTAHERMOSA,2009,371.53
3551,86,PUTUMAYO,86569,PUERTO CAICEDO,2009,486.27
3552,86,PUTUMAYO,86571,PUERTO GUZMÁN,2009,1394.2
3553,86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,2009,113.01
3554,86,PUTUMAYO,86885,VILLAGARZÓN,2009,255.25
3555,95,GUAVIARE,95001,SAN JOSÉ DEL GUAVIARE,2009,5634.13
3556,95,GUAVIARE,95015,CALAMAR,2009,1849.47
3557,95,GUAVIARE,95025,EL RETORNO,2009,1706.73
3558,95,GUAVIARE,95200,MIRAFLORES,2009,3393.21
3559,97,VAUPÉS,97161,CARURÚ,2009,0.0
3560,99,VICHADA,99524,LA PRIMAVERA,2009,0.0
3561,99,VICHADA,99773,CUMARIBO,2009,1699.11
3562,5,ANTIOQUIA,5001,MEDELLÍN,2009,0.0
3563,5,ANTIOQUIA,5040,ANORÍ,2009,973.08
3564,5,ANTIOQUIA,5055,ARGELIA,2009,21.06
3565,5,ANTIOQUIA,5142,CARACOLÍ,2009,2.78
3566,5,ANTIOQUIA,5154,CAUCASIA,2009,0.0
3567,5,ANTIOQUIA,5209,CONCORDIA,2009,0.0
3568,5,ANTIOQUIA,5250,EL BAGRE,2009,1716.34
3569,5,ANTIOQUIA,5483,NARIÑO,2009,0.0
3570,5,ANTIOQUIA,5495,NECHÍ,2009,372.85
3571,5,ANTIOQUIA,5585,PUERTO NARE,2009,123.39
3572,5,ANTIOQUIA,5591,PUERTO TRIUNFO,2009,0.0
3573,5,ANTIOQUIA,5660,SAN LUIS,2009,409.07
3574,5,ANTIOQUIA,5736,SEGOVIA,2009,278.12
3575,5,ANTIOQUIA,5756,SONSÓN,2009,318.65
3576,5,ANTIOQUIA,5789,TÁMESIS,2009,0.0
3577,5,ANTIOQUIA,5893,YONDÓ,2009,190.01
3578,5,ANTIOQUIA,5895,ZARAGOZA,2009,369.47
3579,13,BOLÍVAR,13030,ALTOS DEL ROSARIO,2009,158.65
3580,13,BOLÍVAR,13042,ARENAL,2009,214.23
3581,13,BOLÍVAR,13074,BARRANCO DE LOBA,2009,0.0
3582,13,BOLÍVAR,13160,CANTAGALLO,2009,2533.53
3583,13,BOLÍVAR,13268,EL PEÑÓN,2009,0.0
3584,13,BOLÍVAR,13442,MARÍA LA BAJA,2009,0.0
3585,13,BOLÍVAR,13473,MORALES,2009,290.52
3586,13,BOLÍVAR,13600,RÍO VIEJO,2009,398.43
3587,13,BOLÍVAR,13655,SAN JACINTO DEL CAUCA,2009,310.2
3588,13,BOLÍVAR,13667,SAN MARTÍN DE LOBA,2009,195.02
3589,13,BOLÍVAR,13670,SAN PABLO,2009,1685.76
3590,13,BOLÍVAR,13683,SANTA ROSA,2009,0.0
3591,13,BOLÍVAR,13688,SANTA ROSA DEL SUR,2009,1467.28
3592,13,BOLÍVAR,13744,SIMITÍ,2009,402.92
3593,15,BOYACÁ,15480,MUZO,2009,0.0
3594,15,BOYACÁ,15507,OTANCHE,2009,0.0
3595,15,BOYACÁ,15531,PAUNA,2009,0.0
3596,15,BOYACÁ,15572,PUERTO BOYACÁ,2009,117.19
3597,17,CALDAS,17662,SAMANÁ,2009,113.88
3598,17,CALDAS,17867,VICTORIA,2009,0.0
3599,18,CAQUETÁ,18001,FLORENCIA,2009,0.0
3600,18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,2009,739.07
3601,19,CAUCA,19050,ARGELIA,2009,85.33
3602,19,CAUCA,19075,BALBOA,2009,141.07
3603,19,CAUCA,19100,BOLÍVAR,2009,359.95
3604,19,CAUCA,19256,EL TAMBO,2009,28.95
3605,19,CAUCA,19397,LA VEGA,2009,0.0
3606,19,CAUCA,19450,MERCADERES,2009,384.41
3607,19,CAUCA,19532,PATÍA,2009,299.0
3608,19,CAUCA,19693,SAN SEBASTIÁN,2009,0.0
3609,19,CAUCA,19701,SANTA ROSA,2009,0.0
3610,19,CAUCA,19760,SOTARA,2009,0.0
3611,23,CÓRDOBA,23068,AYAPEL,2009,0.0
3612,23,CÓRDOBA,23417,LORICA,2009,0.0
3613,23,CÓRDOBA,23466,MONTELÍBANO,2009,320.65
3614,25,CUNDINAMARCA,25148,CAPARRAPÍ,2009,0.0
3615,25,CUNDINAMARCA,25885,YACOPÍ,2009,0.0
3616,27,CHOCÓ,27745,SIPÍ,2009,0.0
3617,44,LA GUAJIRA,44001,RIOHACHA,2009,0.0
3618,44,LA GUAJIRA,44090,DIBULLA,2009,0.0
3619,47,MAGDALENA,47001,SANTA MARTA,2009,0.0
3620,47,MAGDALENA,47189,CIÉNAGA,2009,0.0
3621,50,META,50001,VILLAVICENCIO,2009,0.0
3622,50,META,50287,FUENTE DE ORO,2009,0.0
3623,50,META,50330,MESETAS,2009,0.0
3624,50,META,50350,LA MACARENA,2009,71.16
3625,50,META,50568,PUERTO GAITÁN,2009,398.12
3626,50,META,50680,SAN CARLOS DE GUAROA,2009,0.0
3627,52,NARIÑO,52001,PASTO,2009,0.0
3628,52,NARIÑO,52079,BARBACOAS,2009,5781.91
3629,52,NARIÑO,52250,EL CHARCO,2009,4362.77
3630,52,NARIÑO,52256,EL ROSARIO,2009,0.0
3631,52,NARIÑO,52356,IPIALES,2009,0.0
3632,52,NARIÑO,52390,LA TOLA,2009,317.33
3633,52,NARIÑO,52405,LEIVA,2009,31.45
