,CODDEPTO,DEPARTAMENTO,CODMPIO,MUNICIPIO,Categoría,AÑO,Hectáreas erradicadas
11624,5,ANTIOQUIA,5490,NECOCLÍ,Territorio sin intervenir en los últimos 5 años,2020,0.0
11625,5,ANTIOQUIA,5495,NECHÍ,Territorio con erradiacion constante,2020,1281.5526
11626,5,ANTIOQUIA,5541,PEÑOL,Territorio con erradicacion intermitente,2020,0.0
11627,5,ANTIOQUIA,5604,REMEDIOS,Territorio con erradiacion constante,2020,27.2509
11628,5,ANTIOQUIA,5652,SAN FRANCISCO,Territorio con erradicacion intermitente,2020,70.7953
11629,5,ANTIOQUIA,5665,SAN PEDRO DE URABÁ,Territorio con erradicacion intermitente,2020,112.5339
11630,5,ANTIOQUIA,5736,SEGOVIA,Territorio con erradiacion constante,2020,657.4535
11631,5,ANTIOQUIA,5756,SONSÓN,Territorio con erradicacion intermitente,2020,9.4416
11632,5,ANTIOQUIA,5790,TARAZÁ,Territorio con erradiacion constante,2020,2399.1513
11633,5,ANTIOQUIA,5837,TURBO,Territorio con erradicacion intermitente,2020,544.1659
11634,5,ANTIOQUIA,5854,VALDIVIA,Territorio con erradicacion intermitente,2020,458.1244
11635,5,ANTIOQUIA,5858,VEGACHÍ,Territorio con erradicacion intermitente,2020,48.6908
11636,5,ANTIOQUIA,5893,YONDÓ,Territorio con erradicacion intermitente,2020,0.0
11637,5,ANTIOQUIA,5895,ZARAGOZA,Territorio con erradiacion constante,2020,1599.9816
11638,8,ATLÁNTICO,8573,PUERTO COLOMBIA,Territorio sin intervenir en los últimos 5 años,2020,0.0
11639,13,BOLÍVAR,13006,ACHÍ,Territorio con erradicacion intermitente,2020,0.0
11640,13,BOLÍVAR,13030,ALTOS DEL ROSARIO,Territorio con erradicacion intermitente,2020,16.11
11641,13,BOLÍVAR,13042,ARENAL,Territorio con erradicacion intermitente,2020,0.0
11642,13,BOLÍVAR,13074,BARRANCO DE LOBA,Territorio con erradicacion intermitente,2020,0.62
11643,13,BOLÍVAR,13160,CANTAGALLO,Territorio con erradiacion constante,2020,1029.4529
11644,13,BOLÍVAR,13458,MONTECRISTO,Territorio con erradicacion intermitente,2020,2079.5972
11645,13,BOLÍVAR,13549,PINILLOS,Territorio sin intervenir en los últimos 5 años,2020,0.0
11646,13,BOLÍVAR,13600,RÍO VIEJO,Territorio con erradicacion intermitente,2020,31.4198
11647,13,BOLÍVAR,13654,SAN JACINTO,Territorio con erradicacion intermitente,2020,0.0
11648,13,BOLÍVAR,13667,SAN MARTÍN DE LOBA,Territorio con erradicacion intermitente,2020,15.291
11649,13,BOLÍVAR,13670,SAN PABLO,Territorio con erradiacion constante,2020,2328.1914
11650,13,BOLÍVAR,13683,SANTA ROSA,Territorio sin intervenir en los últimos 5 años,2020,0.0
11651,13,BOLÍVAR,13688,SANTA ROSA DEL SUR,Territorio con erradiacion constante,2020,541.1348
11652,13,BOLÍVAR,13744,SIMITÍ,Territorio con erradiacion constante,2020,1373.071
11653,13,BOLÍVAR,13810,TIQUISIO,Territorio con erradiacion constante,2020,232.4792
11654,15,BOYACÁ,15047,AQUITANIA,Territorio sin intervenir en los últimos 5 años,2020,0.0
11655,15,BOYACÁ,15109,BUENAVISTA,Territorio sin intervenir en los últimos 5 años,2020,0.0
11656,15,BOYACÁ,15135,CAMPOHERMOSO,Territorio sin intervenir en los últimos 5 años,2020,0.0
11657,15,BOYACÁ,15176,CHIQUINQUIRÁ,Territorio sin intervenir en los últimos 5 años,2020,0.0
11658,15,BOYACÁ,15223,CUBARÁ,Territorio sin intervenir en los últimos 5 años,2020,0.0
11659,15,BOYACÁ,15442,MARIPÍ,Territorio sin intervenir en los últimos 5 años,2020,0.0
11660,15,BOYACÁ,15455,MIRAFLORES,Territorio sin intervenir en los últimos 5 años,2020,0.0
11661,15,BOYACÁ,15480,MUZO,Territorio sin intervenir en los últimos 5 años,2020,0.0
11662,15,BOYACÁ,15507,OTANCHE,Territorio con erradicacion intermitente,2020,2.26
11663,15,BOYACÁ,15531,PAUNA,Territorio sin intervenir en los últimos 5 años,2020,0.0
11664,15,BOYACÁ,15580,QUÍPAMA,Territorio sin intervenir en los últimos 5 años,2020,0.0
11665,15,BOYACÁ,15681,SAN PABLO DE BORBUR,Territorio sin intervenir en los últimos 5 años,2020,0.0
11666,15,BOYACÁ,15693,SANTA ROSA DE VITERBO,Territorio sin intervenir en los últimos 5 años,2020,0.0
11667,15,BOYACÁ,15832,TUNUNGUÁ,Territorio sin intervenir en los últimos 5 años,2020,0.0
11668,17,CALDAS,17001,MANIZALES,Territorio sin intervenir en los últimos 5 años,2020,0.0
11669,17,CALDAS,17272,FILADELFIA,Territorio sin intervenir en los últimos 5 años,2020,0.0
11670,17,CALDAS,17444,MARQUETALIA,Territorio sin intervenir en los últimos 5 años,2020,0.0
11671,17,CALDAS,17541,PENSILVANIA,Territorio sin intervenir en los últimos 5 años,2020,0.0
11672,17,CALDAS,17653,SALAMINA,Territorio sin intervenir en los últimos 5 años,2020,0.0
11673,17,CALDAS,17662,SAMANÁ,Territorio con erradicacion intermitente,2020,1.9803
11674,18,CAQUETÁ,18001,FLORENCIA,Territorio con erradicacion intermitente,2020,255.954
11675,18,CAQUETÁ,18094,BELÉN DE LOS ANDAQUÍES,Territorio con erradicacion intermitente,2020,1145.8824
11676,18,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,Territorio con erradicacion intermitente,2020,814.1298
11677,18,CAQUETÁ,18410,LA MONTAÑITA,Territorio con erradicacion intermitente,2020,723.27591
11678,18,CAQUETÁ,18460,MILÁN,Territorio con erradicacion intermitente,2020,97.402
11679,18,CAQUETÁ,18479,MORELIA,Territorio sin intervenir en los últimos 5 años,2020,0.0
11680,18,CAQUETÁ,18592,PUERTO RICO,Territorio con erradicacion intermitente,2020,794.9281
11681,18,CAQUETÁ,18610,SAN JOSÉ DEL FRAGUA,Territorio con erradicacion intermitente,2020,1027.2442
11682,18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,Territorio con erradicacion intermitente,2020,11.192
11683,18,CAQUETÁ,18785,SOLITA,Territorio con erradicacion intermitente,2020,31.6914
11684,19,CAUCA,19050,ARGELIA,Territorio con erradicacion intermitente,2020,0.0
11685,19,CAUCA,19075,BALBOA,Territorio con erradicacion intermitente,2020,105.6135
11686,19,CAUCA,19100,BOLÍVAR,Territorio con erradicacion intermitente,2020,31.4398
11687,19,CAUCA,19142,CALOTO,Territorio con erradicacion intermitente,2020,0.0
11688,19,CAUCA,19212,CORINTO,Territorio con erradicacion intermitente,2020,0.14
11689,19,CAUCA,19256,EL TAMBO,Territorio con erradicacion intermitente,2020,721.6132
11690,19,CAUCA,19355,INZÁ,Territorio con erradicacion intermitente,2020,0.0
11691,19,CAUCA,19397,LA VEGA,Territorio con erradicacion intermitente,2020,0.0
11692,19,CAUCA,19450,MERCADERES,Territorio con erradicacion intermitente,2020,79.5588
11693,19,CAUCA,19455,MIRANDA,Territorio con erradicacion intermitente,2020,48.2313
11694,19,CAUCA,19517,PÁEZ,Territorio con erradicacion intermitente,2020,0.0
11695,19,CAUCA,19532,PATÍA,Territorio con erradicacion intermitente,2020,38.2417
11696,19,CAUCA,19533,PIAMONTE,Territorio con erradicacion intermitente,2020,1808.2114
11697,19,CAUCA,19698,SANTANDER DE QUILICHAO,Territorio con erradicacion intermitente,2020,128.5761
11698,19,CAUCA,19780,SUÁREZ,Territorio con erradicacion intermitente,2020,145.1542
11699,19,CAUCA,19821,TORIBÍO,Territorio sin intervenir en los últimos 5 años,2020,0.0
11700,20,CESAR,20011,AGUACHICA,Territorio con erradicacion intermitente,2020,0.0
11701,23,CÓRDOBA,23001,MONTERÍA,Territorio sin intervenir en los últimos 5 años,2020,0.0
11702,23,CÓRDOBA,23466,MONTELÍBANO,Territorio con erradiacion constante,2020,1670.7793
11703,23,CÓRDOBA,23570,PUEBLO NUEVO,Territorio sin intervenir en los últimos 5 años,2020,0.0
11704,23,CÓRDOBA,23580,PUERTO LIBERTADOR,Territorio con erradicacion intermitente,2020,2156.5458
11705,23,CÓRDOBA,23807,TIERRALTA,Territorio con erradiacion constante,2020,1850.5696
11706,25,CUNDINAMARCA,25823,TOPAIPÍ,Territorio con erradicacion intermitente,2020,0.0
11707,25,CUNDINAMARCA,25839,UBALÁ,Territorio sin intervenir en los últimos 5 años,2020,0.0
11708,27,CHOCÓ,27413,LLORÓ,Territorio con erradicacion intermitente,2020,0.0
11709,27,CHOCÓ,27491,NÓVITA,Territorio con erradicacion intermitente,2020,65.9097
11710,27,CHOCÓ,27615,RIOSUCIO,Territorio con erradicacion intermitente,2020,698.1329
11711,27,CHOCÓ,27660,SAN JOSÉ DEL PALMAR,Territorio con erradicacion intermitente,2020,1281.3558
11712,41,HUILA,41378,LA ARGENTINA,Territorio sin intervenir en los últimos 5 años,2020,0.0
11713,41,HUILA,41615,RIVERA,Territorio sin intervenir en los últimos 5 años,2020,0.0
11714,41,HUILA,41791,TARQUI,Territorio sin intervenir en los últimos 5 años,2020,0.0
11715,44,LA GUAJIRA,44090,DIBULLA,Territorio con erradicacion intermitente,2020,0.0
11716,47,MAGDALENA,47001,SANTA MARTA,Territorio con erradicacion intermitente,2020,0.0
11717,47,MAGDALENA,47189,CIÉNAGA,Territorio con erradicacion intermitente,2020,1.6002
11718,50,META,50001,VILLAVICENCIO,Territorio con erradicacion intermitente,2020,0.3798
11719,50,META,50251,EL CASTILLO,Territorio sin intervenir en los últimos 5 años,2020,0.0
11720,50,META,50325,MAPIRIPÁN,Territorio con erradicacion intermitente,2020,335.6903
11721,50,META,50330,MESETAS,Territorio con erradicacion intermitente,2020,1.36
11722,50,META,50350,LA MACARENA,Territorio con erradicacion intermitente,2020,28.7243
11723,50,META,50370,URIBE,Territorio con erradicacion intermitente,2020,3.18
11724,50,META,50400,LEJANÍAS,Territorio sin intervenir en los últimos 5 años,2020,0.0
11725,50,META,50450,PUERTO CONCORDIA,Territorio con erradicacion intermitente,2020,30.0616
11726,50,META,50577,PUERTO LLERAS,Territorio con erradicacion intermitente,2020,0.0
11727,50,META,50683,SAN JUAN DE ARAMA,Territorio con erradicacion intermitente,2020,24.5014
11728,52,NARIÑO,52001,PASTO,Territorio sin intervenir en los últimos 5 años,2020,0.0
11729,52,NARIÑO,52079,BARBACOAS,Territorio con erradicacion intermitente,2020,289.145
11730,52,NARIÑO,52207,CONSACÁ,Territorio sin intervenir en los últimos 5 años,2020,0.0
11731,52,NARIÑO,52210,CONTADERO,Territorio sin intervenir en los últimos 5 años,2020,0.0
11732,52,NARIÑO,52224,CUASPÚD,Territorio sin intervenir en los últimos 5 años,2020,0.0
11733,52,NARIÑO,52227,CUMBAL,Territorio sin intervenir en los últimos 5 años,2020,0.0
11734,52,NARIÑO,52250,EL CHARCO,Territorio con erradicacion intermitente,2020,2275.111
11735,52,NARIÑO,52256,EL ROSARIO,Territorio con erradicacion intermitente,2020,27.413
11736,52,NARIÑO,52260,EL TAMBO,Territorio sin intervenir en los últimos 5 años,2020,0.0
11737,52,NARIÑO,52320,GUAITARILLA,Territorio sin intervenir en los últimos 5 años,2020,0.0
11738,52,NARIÑO,52405,LEIVA,Territorio con erradicacion intermitente,2020,0.85
11739,52,NARIÑO,52411,LINARES,Territorio con erradicacion intermitente,2020,55.8653
11740,52,NARIÑO,52418,LOS ANDES,Territorio con erradicacion intermitente,2020,121.6973
11741,52,NARIÑO,52540,POLICARPA,Territorio con erradicacion intermitente,2020,881.0826
11742,52,NARIÑO,52678,SAMANIEGO,Territorio con erradicacion intermitente,2020,250.3186
11743,52,NARIÑO,52683,SANDONÁ,Territorio sin intervenir en los últimos 5 años,2020,0.0
11744,52,NARIÑO,52687,SAN LORENZO,Territorio sin intervenir en los últimos 5 años,2020,0.0
11745,52,NARIÑO,52786,TAMINANGO,Territorio sin intervenir en los últimos 5 años,2020,0.0
11746,52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,Territorio con erradicacion intermitente,2020,13285.5677
11747,54,NORTE DE SANTANDER,54003,ÁBREGO,Territorio con erradicacion intermitente,2020,44.5987
11748,54,NORTE DE SANTANDER,54172,CHINÁCOTA,Territorio sin intervenir en los últimos 5 años,2020,0.0
11749,54,NORTE DE SANTANDER,54206,CONVENCIÓN,Territorio con erradicacion intermitente,2020,609.7507
11750,54,NORTE DE SANTANDER,54245,EL CARMEN,Territorio con erradicacion intermitente,2020,660.274
11751,54,NORTE DE SANTANDER,54250,EL TARRA,Territorio con erradicacion intermitente,2020,588.9601
11752,54,NORTE DE SANTANDER,54385,LA ESPERANZA,Territorio con erradicacion intermitente,2020,2.0802
11753,54,NORTE DE SANTANDER,54553,PUERTO SANTANDER,Territorio con erradicacion intermitente,2020,1.3904
11754,54,NORTE DE SANTANDER,54670,SAN CALIXTO,Territorio con erradicacion intermitente,2020,294.9078
11755,54,NORTE DE SANTANDER,54720,SARDINATA,Territorio con erradicacion intermitente,2020,2869.5713
11756,54,NORTE DE SANTANDER,54800,TEORAMA,Territorio con erradicacion intermitente,2020,641.2562
11757,54,NORTE DE SANTANDER,54810,TIBÚ,Territorio con erradicacion intermitente,2020,3300.2583
11758,68,SANTANDER,68081,BARRANCABERMEJA,Territorio sin intervenir en los últimos 5 años,2020,0.0
11759,68,SANTANDER,68092,BETULIA,Territorio sin intervenir en los últimos 5 años,2020,0.0
11760,68,SANTANDER,68101,BOLÍVAR,Territorio con erradicacion intermitente,2020,221.585
11761,68,SANTANDER,68190,CIMITARRA,Territorio con erradicacion intermitente,2020,40.9403
11762,68,SANTANDER,68235,EL CARMEN DE CHUCURÍ,Territorio sin intervenir en los últimos 5 años,2020,0.0
11763,68,SANTANDER,68255,EL PLAYÓN,Territorio sin intervenir en los últimos 5 años,2020,0.0
11764,68,SANTANDER,68271,FLORIÁN,Territorio sin intervenir en los últimos 5 años,2020,0.0
11765,68,SANTANDER,68377,LA BELLEZA,Territorio con erradicacion intermitente,2020,4.4
11766,68,SANTANDER,68385,LANDÁZURI,Territorio con erradicacion intermitente,2020,10.7003
11767,68,SANTANDER,68406,LEBRIJA,Territorio sin intervenir en los últimos 5 años,2020,0.0
11768,68,SANTANDER,68547,PIEDECUESTA,Territorio sin intervenir en los últimos 5 años,2020,0.0
11769,68,SANTANDER,68615,RIONEGRO,Territorio sin intervenir en los últimos 5 años,2020,0.0
11770,68,SANTANDER,68679,SAN GIL,Territorio sin intervenir en los últimos 5 años,2020,0.0
11771,68,SANTANDER,68682,SAN JOAQUÍN,Territorio sin intervenir en los últimos 5 años,2020,0.0
11772,68,SANTANDER,68689,SAN VICENTE DE CHUCURÍ,Territorio sin intervenir en los últimos 5 años,2020,0.0
11773,68,SANTANDER,68720,SANTA HELENA DEL OPÓN,Territorio sin intervenir en los últimos 5 años,2020,0.0
11774,68,SANTANDER,68773,SUCRE,Territorio con erradicacion intermitente,2020,17.1808
11775,70,SUCRE,70265,GUARANDA,Territorio sin intervenir en los últimos 5 años,2020,0.0
11776,73,TOLIMA,73043,ANZOÁTEGUI,Territorio con erradicacion intermitente,2020,1.19
11777,73,TOLIMA,73236,DOLORES,Territorio sin intervenir en los últimos 5 años,2020,0.0
11778,73,TOLIMA,73873,VILLARRICA,Territorio sin intervenir en los últimos 5 años,2020,0.0
11779,76,VALLE DEL CAUCA,76100,BOLÍVAR,Territorio con erradicacion intermitente,2020,507.731
11780,76,VALLE DEL CAUCA,76109,BUENAVENTURA,Territorio con erradicacion intermitente,2020,0.0
11781,76,VALLE DEL CAUCA,76233,DAGUA,Territorio con erradicacion intermitente,2020,2.0701
11782,76,VALLE DEL CAUCA,76250,EL DOVIO,Territorio con erradicacion intermitente,2020,13.2795
11783,76,VALLE DEL CAUCA,76275,FLORIDA,Territorio con erradicacion intermitente,2020,2.5497
11784,81,ARAUCA,81001,ARAUCA,Territorio sin intervenir en los últimos 5 años,2020,0.0
11785,81,ARAUCA,81065,ARAUQUITA,Territorio con erradicacion intermitente,2020,0.0
11786,81,ARAUCA,81300,FORTUL,Territorio sin intervenir en los últimos 5 años,2020,0.0
11787,81,ARAUCA,81736,SARAVENA,Territorio sin intervenir en los últimos 5 años,2020,0.0
11788,81,ARAUCA,81794,TAME,Territorio sin intervenir en los últimos 5 años,2020,0.0
11789,86,PUTUMAYO,86001,MOCOA,Territorio con erradicacion intermitente,2020,64.9869
11790,86,PUTUMAYO,86320,ORITO,Territorio con erradiacion constante,2020,5659.2261
11791,86,PUTUMAYO,86568,PUERTO ASÍS,Territorio con erradiacion constante,2020,14060.381
11792,86,PUTUMAYO,86569,PUERTO CAICEDO,Territorio con erradiacion constante,2020,3325.5245
11793,86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,Territorio con erradicacion intermitente,2020,190.531
11794,86,PUTUMAYO,86749,SIBUNDOY,Territorio sin intervenir en los últimos 5 años,2020,0.0
11795,86,PUTUMAYO,86755,SAN FRANCISCO,Territorio con erradicacion intermitente,2020,0.0
11796,86,PUTUMAYO,86757,SAN MIGUEL,Territorio con erradiacion constante,2020,1934.8798
11797,86,PUTUMAYO,86865,VALLE DEL GUAMUEZ,Territorio con erradiacion constante,2020,3354.9583
11798,86,PUTUMAYO,86885,VILLAGARZÓN,Territorio con erradiacion constante,2020,4309.4854
11799,91,AMAZONAS,91001,LETICIA,Territorio con erradicacion intermitente,2020,3.6904
11800,91,AMAZONAS,91263,EL ENCANTO,Territorio sin intervenir en los últimos 5 años,2020,0.0
11801,91,AMAZONAS,91540,PUERTO NARIÑO,Territorio sin intervenir en los últimos 5 años,2020,0.0
11802,94,GUAINÍA,94001,INÍRIDA,Territorio sin intervenir en los últimos 5 años,2020,0.0
11803,94,GUAINÍA,94343,BARRANCO MINAS,Territorio sin intervenir en los últimos 5 años,2020,0.0
11804,95,GUAVIARE,95001,SAN JOSÉ DEL GUAVIARE,Territorio con erradiacion constante,2020,1954.4116
11805,95,GUAVIARE,95025,EL RETORNO,Territorio con erradiacion constante,2020,2659.5963
11806,97,VAUPÉS,97161,CARURÚ,Territorio con erradicacion intermitente,2020,117.0235
11807,99,VICHADA,99001,PUERTO CARREÑO,Territorio con erradicacion intermitente,2020,0.0
11808,99,VICHADA,99524,LA PRIMAVERA,Territorio con erradicacion intermitente,2020,0.0
11809,99,VICHADA,99773,CUMARIBO,Territorio con erradicacion intermitente,2020,203.9789
11810,5,ANTIOQUIA,5031,AMALFI,Territorio con erradicacion intermitente,2020,424.6838
11811,5,ANTIOQUIA,5045,APARTADÓ,Territorio con erradicacion intermitente,2020,117.7126
11812,5,ANTIOQUIA,5093,BETULIA,Territorio sin intervenir en los últimos 5 años,2020,0.0
11813,5,ANTIOQUIA,5107,BRICEÑO,Territorio con erradicacion intermitente,2020,21.504
11814,5,ANTIOQUIA,5134,CAMPAMENTO,Territorio con erradicacion intermitente,2020,380.6395
11815,5,ANTIOQUIA,5138,CAÑASGORDAS,Territorio sin intervenir en los últimos 5 años,2020,0.0
11816,5,ANTIOQUIA,5142,CARACOLÍ,Territorio con erradicacion intermitente,2020,1.3805
11817,5,ANTIOQUIA,5147,CAREPA,Territorio con erradicacion intermitente,2020,60.4689
11818,5,ANTIOQUIA,5148,EL CARMEN DE VIBORAL,Territorio sin intervenir en los últimos 5 años,2020,0.0
11819,5,ANTIOQUIA,5154,CAUCASIA,Territorio sin intervenir en los últimos 5 años,2020,0.0
11820,5,ANTIOQUIA,5197,COCORNÁ,Territorio sin intervenir en los últimos 5 años,2020,0.0
11821,5,ANTIOQUIA,5209,CONCORDIA,Territorio sin intervenir en los últimos 5 años,2020,0.0
11822,5,ANTIOQUIA,5234,DABEIBA,Territorio sin intervenir en los últimos 5 años,2020,0.0
11823,5,ANTIOQUIA,5284,FRONTINO,Territorio sin intervenir en los últimos 5 años,2020,0.0
11824,5,ANTIOQUIA,5310,GÓMEZ PLATA,Territorio sin intervenir en los últimos 5 años,2020,0.0
11825,5,ANTIOQUIA,5411,LIBORINA,Territorio sin intervenir en los últimos 5 años,2020,0.0
11826,5,ANTIOQUIA,5425,MACEO,Territorio con erradicacion intermitente,2020,2.8897
11827,5,ANTIOQUIA,5480,MUTATÁ,Territorio con erradicacion intermitente,2020,284.0109
11828,5,ANTIOQUIA,5501,OLAYA,Territorio sin intervenir en los últimos 5 años,2020,0.0
11829,5,ANTIOQUIA,5543,PEQUE,Territorio sin intervenir en los últimos 5 años,2020,0.0
11830,5,ANTIOQUIA,5576,PUEBLORRICO,Territorio sin intervenir en los últimos 5 años,2020,0.0
11831,5,ANTIOQUIA,5579,PUERTO BERRÍO,Territorio con erradicacion intermitente,2020,0.0
11832,5,ANTIOQUIA,5585,PUERTO NARE,Territorio con erradicacion intermitente,2020,17.2307
11833,5,ANTIOQUIA,5591,PUERTO TRIUNFO,Territorio con erradicacion intermitente,2020,0.0
11834,5,ANTIOQUIA,5615,RIONEGRO,Territorio sin intervenir en los últimos 5 años,2020,0.0
11835,5,ANTIOQUIA,5628,SABANALARGA,Territorio con erradicacion intermitente,2020,16.6508
11836,5,ANTIOQUIA,5642,SALGAR,Territorio con erradicacion intermitente,2020,0.0
11837,5,ANTIOQUIA,5647,SAN ANDRÉS DE CUERQUÍA,Territorio sin intervenir en los últimos 5 años,2020,0.0
11838,5,ANTIOQUIA,5649,SAN CARLOS,Territorio sin intervenir en los últimos 5 años,2020,0.0
11839,5,ANTIOQUIA,5660,SAN LUIS,Territorio con erradicacion intermitente,2020,51.2612
11840,5,ANTIOQUIA,5667,SAN RAFAEL,Territorio sin intervenir en los últimos 5 años,2020,0.0
11841,5,ANTIOQUIA,5670,SAN ROQUE,Territorio sin intervenir en los últimos 5 años,2020,0.0
11842,5,ANTIOQUIA,5819,TOLEDO,Territorio con erradicacion intermitente,2020,75.771
