,CODDEPTO,DEPARTAMENTO,MUNICIPIO,Categoría,AÑO,Hectáreas cultivadas,Ingreso tributario
4017,13,BOLÍVAR,RIOVIEJO,Cultivo permanente,2014,23.0,9034.39
4018,13,BOLÍVAR,SAN JACINTO DEL CAUCA,Cultivo permanente,2014,18.0,0.0
4019,13,BOLÍVAR,SAN MARTÍN DE LOBA,Cultivo intermintente,2014,1.0,20563.08
4020,13,BOLÍVAR,SAN PABLO,Cultivo permanente,2014,258.0,24138.68
4021,13,BOLÍVAR,SANTA ROSA DEL SUR,Cultivo permanente,2014,488.0,32242.02
4022,13,BOLÍVAR,SIMITÍ,Cultivo permanente,2014,92.0,27311.88
4023,13,BOLÍVAR,TIQUISIO ,Cultivo permanente,2014,98.0,27351.09
4024,15,BOYACÁ,COPER,Cultivo abandonado,2014,0.0,7869.68
4025,15,BOYACÁ,CUBARÁ,Cultivo abandonado,2014,1.0,15065.11
4026,15,BOYACÁ,LA VICTORIA,Cultivo abandonado,2014,0.0,5732.89
4027,15,BOYACÁ,MARIPÍ,Cultivo abandonado,2014,1.0,9432.78
4028,15,BOYACÁ,MUZO,Cultivo abandonado,2014,0.0,11801.77
4029,15,BOYACÁ,OTANCHE,Cultivo intermintente,2014,4.0,12959.6
4030,15,BOYACÁ,PAUNA,Cultivo abandonado,2014,3.0,11168.35
4031,15,BOYACÁ,PUERTO BOYACÁ,Cultivo permanente,2014,5.0,87917.41
4032,15,BOYACÁ,QUÍPAMA,Cultivo abandonado,2014,0.0,9472.97
4033,15,BOYACÁ,SAN PABLO DE BORBUR,Cultivo abandonado,2014,0.0,8670.22
4034,15,BOYACÁ,SANTA SOFÍA,Cultivo abandonado,2014,0.0,6551.47
4035,15,BOYACÁ,TUNUNGUÁ,Cultivo abandonado,2014,0.0,8249.78
4036,17,CALDAS,MANZANARES,Cultivo abandonado,2014,0.0,17523.63
4037,17,CALDAS,NORCASIA,Cultivo abandonado,2014,0.0,9893.91
4038,17,CALDAS,PENSILVANIA,Cultivo abandonado,2014,0.0,16775.36
4039,17,CALDAS,SAMANÁ,Cultivo abandonado,2014,0.0,21996.34
4040,17,CALDAS,VICTORIA,Cultivo abandonado,2014,0.0,13779.21
4041,18,CAQUETÁ,ALBANIA,Cultivo permanente,2014,18.0,8387.61
4042,18,CAQUETÁ,BELÉN DE LOS ANDAQUÍES,Cultivo intermintente,2014,92.0,12919.96
4043,18,CAQUETÁ,CARTAGENA DEL CHAIRÁ,Cultivo permanente,2014,1050.0,35041.05
4044,18,CAQUETÁ,CURILLO,Cultivo permanente,2014,259.0,12121.52
4045,18,CAQUETÁ,EL DONCELLO,Cultivo permanente,2014,233.0,16095.61
4046,18,CAQUETÁ,EL PAUJIL,Cultivo permanente,2014,240.0,19820.99
4047,18,CAQUETÁ,FLORENCIA,Cultivo permanente,2014,31.0,475823.66
4048,18,CAQUETÁ,MILÁN,Cultivo permanente,2014,530.0,16986.51
4049,18,CAQUETÁ,MONTAÑITA,Cultivo permanente,2014,1335.0,16756.99
4050,18,CAQUETÁ,MORELIA,Cultivo intermintente,2014,0.0,7904.23
4051,18,CAQUETÁ,PUERTO RICO,Cultivo permanente,2014,354.0,31240.99
4052,18,CAQUETÁ,SAN JOSÉ DEL FRAGUA,Cultivo permanente,2014,611.0,17239.98
4053,18,CAQUETÁ,SAN VICENTE DEL CAGUÁN,Cultivo permanente,2014,412.0,45342.38
4054,18,CAQUETÁ,SOLANO,Cultivo permanente,2014,1269.0,19032.6
4055,18,CAQUETÁ,SOLITA,Cultivo permanente,2014,26.0,34146.54
4056,18,CAQUETÁ,VALPARAÍSO,Cultivo permanente,2014,82.0,12596.5
4057,19,CAUCA,ALMAGUER,Cultivo abandonado,2014,0.0,21035.46
4058,19,CAUCA,ARGELIA,Cultivo permanente,2014,1328.0,25396.28
4059,19,CAUCA,BALBOA,Cultivo permanente,2014,80.0,17034.7
4060,19,CAUCA,BOLÍVAR,Cultivo permanente,2014,24.0,37528.79
4061,19,CAUCA,BUENOS AIRES,Cultivo intermintente,2014,16.0,18690.91
4062,19,CAUCA,CAJIBÍO,Cultivo intermintente,2014,15.0,32798.72
4063,19,CAUCA,CALDONO,Cultivo emergente,2014,0.0,25194.16
4064,19,CAUCA,CALOTO,Cultivo intermintente,2014,0.0,23110.9
4065,19,CAUCA,CORINTO,Cultivo intermintente,2014,0.0,22615.33
4066,19,CAUCA,EL TAMBO,Cultivo permanente,2014,2522.0,40020.68
4067,19,CAUCA,FLORENCIA,Cultivo abandonado,2014,0.0,7598.72
4068,19,CAUCA,GUAPI,Cultivo permanente,2014,191.0,19197.24
4069,19,CAUCA,JAMBALÓ,Cultivo emergente,2014,0.0,14410.89
4070,19,CAUCA,LA SIERRA,Cultivo abandonado,2014,0.0,11966.3
4071,19,CAUCA,LA VEGA,Cultivo abandonado,2014,0.0,28405.65
4072,19,CAUCA,LÓPEZ,Cultivo permanente,2014,686.0,14973.31
4073,19,CAUCA,MERCADERES,Cultivo intermintente,2014,120.0,20824.26
4074,19,CAUCA,MIRANDA,Cultivo intermintente,2014,0.0,26981.92
4075,19,CAUCA,MORALES,Cultivo permanente,2014,70.0,26571.29
4076,19,CAUCA,PATÍA  ,Cultivo permanente,2014,97.0,25300.29
4077,19,CAUCA,PIAMONTE,Cultivo permanente,2014,602.0,15691.04
4078,19,CAUCA,PIENDAMÓ,Cultivo emergente,2014,0.0,28445.63
4079,19,CAUCA,ROSAS,Cultivo intermintente,2014,0.0,12940.01
4080,19,CAUCA,SANTA ROSA,Cultivo intermintente,2014,0.0,11528.69
4081,19,CAUCA,SANTANDER DE QUILICHAO,Cultivo emergente,2014,0.0,56391.21
4082,19,CAUCA,SOTARÁ ,Cultivo abandonado,2014,0.0,15374.82
4083,19,CAUCA,SUÁREZ,Cultivo permanente,2014,49.0,18436.78
4084,19,CAUCA,SUCRE,Cultivo permanente,2014,17.0,14335.03
4085,19,CAUCA,TIMBÍO,Cultivo intermintente,2014,0.0,26251.62
4086,19,CAUCA,TIMBIQUÍ,Cultivo permanente,2014,572.0,26309.08
4087,19,CAUCA,TORIBÍO,Cultivo intermintente,2014,0.0,22158.49
4088,20,CESAR,CHIRIGUANÁ,Cultivo abandonado,2014,0.0,139059.53
4089,20,CESAR,GONZÁLEZ,Cultivo permanente,2014,2.0,10974.02
4090,20,CESAR,PAILITAS,Cultivo abandonado,2014,0.0,19088.74
4091,20,CESAR,SAN ALBERTO,Cultivo intermintente,2014,5.0,27085.51
4092,20,CESAR,SAN MARTÍN,Cultivo intermintente,2014,3.0,30141.86
4093,27,CHOCÓ,ACANDÍ,Cultivo permanente,2014,4.0,11601.27
4094,27,CHOCÓ,ALTO BAUDÓ ,Cultivo permanente,2014,135.0,25273.89
4095,27,CHOCÓ,ATRATO ,Cultivo intermintente,2014,0.0,11412.12
4096,27,CHOCÓ,BAHÍA SOLANO ,Cultivo abandonado,2014,0.0,10193.31
4097,27,CHOCÓ,BAJO BAUDÓ  ,Cultivo permanente,2014,218.0,22200.7
4098,27,CHOCÓ,BOJAYÁ ,Cultivo abandonado,2014,0.0,14952.61
4099,27,CHOCÓ,CARMEN DEL DARIÉN  ,Cultivo permanente,2014,23.0,6224.95
4100,27,CHOCÓ,CONDOTO,Cultivo permanente,2014,10.0,16991.06
4101,27,CHOCÓ,EL CANTÓN DEL SAN PABLO,Cultivo intermintente,2014,50.0,9870.83
4102,27,CHOCÓ,EL LITORAL DEL SAN JUAN,Cultivo permanente,2014,120.0,25179.54
4103,27,CHOCÓ,ISTMINA,Cultivo permanente,2014,517.0,39145.36
4104,27,CHOCÓ,JURADÓ,Cultivo abandonado,2014,0.0,8859.49
4105,27,CHOCÓ,LLORÓ,Cultivo intermintente,2014,0.0,34394.99
4106,27,CHOCÓ,MEDIO ATRATO ,Cultivo abandonado,2014,0.0,18175.02
4107,27,CHOCÓ,MEDIO BAUDÓ ,Cultivo permanente,2014,231.0,22381.67
4108,27,CHOCÓ,MEDIO SAN JUAN ,Cultivo permanente,2014,153.0,10260.2
4109,27,CHOCÓ,NÓVITA,Cultivo permanente,2014,53.0,17501.6
4110,27,CHOCÓ,NUQUÍ,Cultivo abandonado,2014,6.0,8612.31
4111,27,CHOCÓ,QUIBDÓ,Cultivo permanente,2014,2.0,274260.16
4112,27,CHOCÓ,RÍO IRÓ ,Cultivo permanente,2014,13.0,12698.4
4113,27,CHOCÓ,RÍO QUITO ,Cultivo intermintente,2014,3.0,14229.63
4114,27,CHOCÓ,RIOSUCIO,Cultivo permanente,2014,40.0,25780.03
4115,27,CHOCÓ,SAN JOSÉ DEL PALMAR,Cultivo permanente,2014,47.0,16093.05
4116,27,CHOCÓ,SIPÍ,Cultivo permanente,2014,99.0,10824.63
4117,27,CHOCÓ,TADÓ,Cultivo abandonado,2014,3.0,23605.43
4118,27,CHOCÓ,UNGUÍA,Cultivo permanente,2014,14.0,15677.15
4119,27,CHOCÓ,UNIÓN PANAMERICANA ,Cultivo abandonado,2014,0.0,12309.92
4120,23,CÓRDOBA,LA APARTADA,Cultivo abandonado,2014,0.0,37837.06
4121,23,CÓRDOBA,MONTELÍBANO,Cultivo permanente,2014,77.0,137205.21
4122,23,CÓRDOBA,PUERTO LIBERTADOR,Cultivo permanente,2014,64.0,44728.98
4123,23,CÓRDOBA,SAN JOSÉ DE URÉ,Cultivo permanente,2014,42.0,30231.7
4124,23,CÓRDOBA,TIERRALTA,Cultivo permanente,2014,376.0,88770.04
4125,23,CÓRDOBA,VALENCIA,Cultivo permanente,2014,1.0,39625.75
4126,25,CUNDINAMARCA,CAPARRAPÍ,Cultivo abandonado,2014,0.0,17963.76
4127,25,CUNDINAMARCA,PAIME,Cultivo abandonado,2014,0.0,9942.67
4128,25,CUNDINAMARCA,TOPAIPÍ,Cultivo abandonado,2014,0.0,13284.76
4129,25,CUNDINAMARCA,YACOPÍ,Cultivo abandonado,2014,0.0,17136.32
4130,94,GUAINÍA,BARRANCO MINA ,Cultivo abandonado,2014,11.0,
4131,94,GUAINÍA,INIRIDA,Cultivo abandonado,2014,19.0,25046.07
4132,95,GUAVIARE,CALAMAR,Cultivo permanente,2014,614.0,17503.1
4133,95,GUAVIARE,EL RETORNO,Cultivo permanente,2014,1600.0,32383.8
4134,95,GUAVIARE,MIRAFLORES,Cultivo permanente,2014,1922.0,10614.67
4135,95,GUAVIARE,SAN JOSÉ DEL GUAVIARE,Cultivo permanente,2014,1522.0,58914.71
4136,44,LA GUAJIRA,DIBULLA,Cultivo intermintente,2014,0.0,35386.51
4137,44,LA GUAJIRA,RIOHACHA,Cultivo abandonado,2014,0.0,323694.1
4138,47,MAGDALENA,ARACATACA,Cultivo abandonado,2014,1.0,24104.64
4139,47,MAGDALENA,CIÉNAGA,Cultivo abandonado,2014,0.0,194932.37
4140,47,MAGDALENA,FUNDACIÓN,Cultivo abandonado,2014,0.0,47293.78
4141,47,MAGDALENA,SANTA MARTA ,Cultivo permanente,2014,8.0,520399.77
4142,50,META,LA MACARENA,Cultivo permanente,2014,1431.0,18087.49
4143,50,META,LEJANÍAS,Cultivo abandonado,2014,3.0,16624.48
4144,50,META,MAPIRIPÁN,Cultivo permanente,2014,180.0,8042.74
4145,50,META,MESETAS,Cultivo intermintente,2014,79.0,15333.74
4146,50,META,PUERTO CONCORDIA,Cultivo permanente,2014,82.0,15064.64
4147,50,META,PUERTO GAITÁN,Cultivo abandonado,2014,3.0,377510.17
4148,50,META,PUERTO LLERAS,Cultivo intermintente,2014,8.0,18013.0
4149,50,META,PUERTO LÓPEZ,Cultivo abandonado,2014,0.0,42606.11
4150,50,META,PUERTO RICO,Cultivo permanente,2014,1616.0,23126.47
4151,50,META,SAN JUAN DE ARAMA,Cultivo permanente,2014,121.0,12027.19
4152,50,META,SAN MARTÍN,Cultivo abandonado,2014,0.0,29837.81
4153,50,META,URIBE,Cultivo intermintente,2014,182.0,10831.33
4154,50,META,VISTAHERMOSA,Cultivo permanente,2014,1337.0,31562.24
4155,52,NARIÑO,ANCUYA,Cultivo intermintente,2014,3.0,8954.39
4156,52,NARIÑO,BARBACOAS,Cultivo permanente,2014,1330.0,28788.83
4157,52,NARIÑO,BUESACO,Cultivo abandonado,2014,0.0,23997.75
4158,52,NARIÑO,CONSACÁ,Cultivo abandonado,2014,0.0,11749.38
4159,52,NARIÑO,CONTADERO,Cultivo abandonado,2014,0.0,9662.15
4160,52,NARIÑO,CÓRDOBA,Cultivo abandonado,2014,0.0,21934.01
4161,52,NARIÑO,CUMBAL,Cultivo abandonado,2014,0.0,30869.74
4162,52,NARIÑO,CUMBITARA,Cultivo permanente,2014,107.0,17008.18
4163,52,NARIÑO,EL CHARCO,Cultivo permanente,2014,1263.0,33215.39
4164,52,NARIÑO,EL PEÑOL,Cultivo permanente,2014,23.0,10630.59
4165,52,NARIÑO,EL ROSARIO,Cultivo permanente,2014,133.0,17150.16
4166,52,NARIÑO,EL TAMBO,Cultivo permanente,2014,20.0,14124.14
4167,52,NARIÑO,FRANCISCO PIZARRO ,Cultivo permanente,2014,66.0,11008.99
4168,52,NARIÑO,IPIALES,Cultivo permanente,2014,664.0,137026.25
4169,52,NARIÑO,LA FLORIDA,Cultivo intermintente,2014,3.0,13076.7
4170,52,NARIÑO,LA LLANADA,Cultivo permanente,2014,28.0,10595.84
4171,52,NARIÑO,LA TOLA,Cultivo permanente,2014,78.0,13513.54
4172,52,NARIÑO,LEIVA,Cultivo permanente,2014,11.0,11504.88
4173,52,NARIÑO,LINARES,Cultivo permanente,2014,122.0,11288.71
4174,52,NARIÑO,LOS ANDES ,Cultivo permanente,2014,93.0,22141.92
4175,52,NARIÑO,MAGÜÍ ,Cultivo permanente,2014,586.0,14611.45
4176,52,NARIÑO,MALLAMA ,Cultivo intermintente,2014,0.0,10059.87
4177,52,NARIÑO,MOSQUERA,Cultivo permanente,2014,118.0,11937.73
4178,52,NARIÑO,OLAYA HERRERA ,Cultivo permanente,2014,1445.0,21407.22
4179,52,NARIÑO,POLICARPA,Cultivo permanente,2014,199.0,17018.24
4180,52,NARIÑO,PUERRES,Cultivo abandonado,2014,0.0,17841.42
4181,52,NARIÑO,RICAURTE,Cultivo permanente,2014,93.0,20614.69
4182,52,NARIÑO,ROBERTO PAYÁN ,Cultivo permanente,2014,1147.0,16750.01
4183,52,NARIÑO,SAMANIEGO,Cultivo permanente,2014,402.0,32641.54
4184,52,NARIÑO,SAN PABLO,Cultivo abandonado,2014,0.0,19460.57
4185,52,NARIÑO,SANDONÁ,Cultivo intermintente,2014,1.0,22773.66
4186,52,NARIÑO,SANTA BÁRBARA ,Cultivo permanente,2014,368.0,15322.59
4187,52,NARIÑO,SANTA CRUZ ,Cultivo permanente,2014,19.0,13373.21
4188,52,NARIÑO,TUMACO,Cultivo permanente,2014,8963.0,243401.96
4189,54,NORTE DE SANTANDER,ÁBREGO,Cultivo permanente,2014,17.0,30783.2
4190,54,NORTE DE SANTANDER,BUCARASICA,Cultivo intermintente,2014,3.0,6583.62
4191,54,NORTE DE SANTANDER,CÁCHIRA,Cultivo abandonado,2014,15.0,8331.08
4192,54,NORTE DE SANTANDER,CONVENCIÓN,Cultivo permanente,2014,553.0,16248.44
4193,54,NORTE DE SANTANDER,CÚCUTA,Cultivo permanente,2014,33.0,645130.8
4194,54,NORTE DE SANTANDER,EL CARMEN,Cultivo permanente,2014,436.0,17246.27
4195,54,NORTE DE SANTANDER,EL TARRA,Cultivo permanente,2014,809.0,14511.63
4196,54,NORTE DE SANTANDER,EL ZULIA,Cultivo permanente,2014,13.0,15925.95
4197,54,NORTE DE SANTANDER,HACARÍ,Cultivo permanente,2014,103.0,12599.81
4198,54,NORTE DE SANTANDER,LA ESPERANZA,Cultivo intermintente,2014,7.0,12280.88
4199,54,NORTE DE SANTANDER,LA PLAYA,Cultivo intermintente,2014,15.0,9333.67
4200,54,NORTE DE SANTANDER,LOURDES,Cultivo abandonado,2014,0.0,7212.69
4201,54,NORTE DE SANTANDER,OCAÑA,Cultivo permanente,2014,4.0,58517.93
4202,54,NORTE DE SANTANDER,SAN CALIXTO,Cultivo permanente,2014,181.0,12729.15
4203,54,NORTE DE SANTANDER,SARDINATA,Cultivo permanente,2014,1078.0,17333.75
4204,54,NORTE DE SANTANDER,TEORAMA,Cultivo permanente,2014,680.0,16297.15
4205,54,NORTE DE SANTANDER,TIBÚ,Cultivo permanente,2014,2997.0,44950.17
4206,54,NORTE DE SANTANDER,TOLEDO,Cultivo abandonado,2014,0.0,17330.39
4207,86,PUTUMAYO,MOCOA,Cultivo permanente,2014,105.0,42336.34
4208,86,PUTUMAYO,ORITO,Cultivo permanente,2014,1639.0,47498.16
4209,86,PUTUMAYO,PUERTO ASÍS,Cultivo permanente,2014,4437.0,56318.6
4210,86,PUTUMAYO,PUERTO CAICEDO,Cultivo permanente,2014,1046.0,23099.05
4211,86,PUTUMAYO,PUERTO GUZMÁN,Cultivo permanente,2014,915.0,27262.63
4212,86,PUTUMAYO,PUERTO LEGUÍZAMO,Cultivo permanente,2014,1276.0,18310.07
4213,86,PUTUMAYO,SAN MIGUEL ,Cultivo permanente,2014,1094.0,19977.67
4214,86,PUTUMAYO,SANTIAGO,Cultivo abandonado,2014,6.0,13712.82
4215,86,PUTUMAYO,VALLE DEL GUAMUEZ ,Cultivo permanente,2014,2050.0,41704.47
4216,86,PUTUMAYO,VILLAGARZÓN,Cultivo permanente,2014,1041.0,29299.82
4217,68,SANTANDER,ALBANIA,Cultivo abandonado,2014,0.0,8027.31
4218,68,SANTANDER,BETULIA,Cultivo abandonado,2014,0.0,9971.63
4219,68,SANTANDER,BOLÍVAR,Cultivo intermintente,2014,5.0,15130.82
4220,68,SANTANDER,CHIMA,Cultivo abandonado,2014,0.0,4728.43
4221,68,SANTANDER,CIMITARRA,Cultivo intermintente,2014,0.0,43067.19
4222,68,SANTANDER,CONFINES,Cultivo abandonado,2014,0.0,7572.37
4223,68,SANTANDER,CONTRATACIÓN,Cultivo abandonado,2014,0.0,4787.12
4224,68,SANTANDER,EL CARMEN,Cultivo intermintente,2014,0.0,17718.26
4225,68,SANTANDER,EL PEÑÓN,Cultivo intermintente,2014,1.0,12266.66
4226,68,SANTANDER,EL PLAYÓN,Cultivo abandonado,2014,5.0,11849.63
4227,68,SANTANDER,FLORIÁN,Cultivo abandonado,2014,0.0,11366.73
4228,68,SANTANDER,GUAPOTÁ,Cultivo abandonado,2014,0.0,4749.37
4229,68,SANTANDER,GUAVATÁ,Cultivo abandonado,2014,0.0,6552.18
4230,68,SANTANDER,LA BELLEZA,Cultivo intermintente,2014,1.0,9155.85
4231,68,SANTANDER,LA PAZ,Cultivo abandonado,2014,0.0,7150.0
4232,68,SANTANDER,LANDÁZURI,Cultivo abandonado,2014,1.0,15065.96
4233,68,SANTANDER,PALMAS DEL SOCORRO,Cultivo abandonado,2014,0.0,4617.5
4234,68,SANTANDER,PUERTO PARRA,Cultivo abandonado,2014,0.0,11436.67
4235,68,SANTANDER,RIONEGRO,Cultivo intermintente,2014,2.0,26280.75
4236,68,SANTANDER,SABANA DE TORRES,Cultivo abandonado,2014,0.0,59669.58
4237,68,SANTANDER,SAN VICENTE DE CHUCURÍ,Cultivo abandonado,2014,0.0,38207.3
4238,68,SANTANDER,SANTA HELENA DEL OPÓN,Cultivo intermintente,2014,2.0,12691.99
4239,68,SANTANDER,SIMACOTA,Cultivo intermintente,2014,0.0,11274.85
4240,68,SANTANDER,SOCORRO,Cultivo abandonado,2014,0.0,22611.47
4241,68,SANTANDER,SUCRE,Cultivo abandonado,2014,7.0,8369.02
4242,68,SANTANDER,VÉLEZ,Cultivo abandonado,2014,1.0,19452.16
4243,76,VALLE DEL CAUCA,BOLÍVAR,Cultivo permanente,2014,5.0,15074.9
4244,76,VALLE DEL CAUCA,BUENAVENTURA,Cultivo permanente,2014,539.0,470147.36
4245,76,VALLE DEL CAUCA,CALI,Cultivo abandonado,2014,0.0,2375861.52
4246,76,VALLE DEL CAUCA,CALIMA ,Cultivo permanente,2014,16.0,13683.78
4247,76,VALLE DEL CAUCA,DAGUA,Cultivo permanente,2014,1.0,30591.26
4248,76,VALLE DEL CAUCA,JAMUNDÍ,Cultivo intermintente,2014,0.0,102786.84
4249,76,VALLE DEL CAUCA,TULUÁ,Cultivo intermintente,2014,0.0,201777.89
4250,97,VAUPÉS,CARURÚ,Cultivo permanente,2014,92.0,9351.5
4251,97,VAUPÉS,MITÚ,Cultivo abandonado,2014,16.0,39031.69
4252,97,VAUPÉS,TARAIRA,Cultivo abandonado,2014,0.0,8507.01
4253,99,VICHADA,CUMARIBO,Cultivo permanente,2014,507.0,50750.6
4254,99,VICHADA,LA PRIMAVERA,Cultivo abandonado,2014,4.0,22513.49
4255,99,VICHADA,SANTA ROSALÍA,Cultivo abandonado,2014,0.0,7453.19
4256,5,ANTIOQUIA,AMALFI,Cultivo permanente,2015,28.36,28754.64
4257,5,ANTIOQUIA,ANORÍ,Cultivo permanente,2015,256.05,22878.89
4258,5,ANTIOQUIA,APARTADÓ,Cultivo permanente,2015,8.9,147746.09
4259,5,ANTIOQUIA,ARGELIA,Cultivo abandonado,2015,0.0,8938.02
4260,5,ANTIOQUIA,BRICEÑO,Cultivo permanente,2015,91.45,20769.33
4261,5,ANTIOQUIA,CÁCERES,Cultivo permanente,2015,420.12,27067.53
4262,5,ANTIOQUIA,CAMPAMENTO,Cultivo permanente,2015,25.6,11659.39
4263,5,ANTIOQUIA,CARACOLÍ,Cultivo abandonado,2015,0.0,7033.7
4264,5,ANTIOQUIA,CAREPA,Cultivo abandonado,2015,0.0,41544.97
4265,5,ANTIOQUIA,CARMEN DE VIBORAL,Cultivo abandonado,2015,0.0,41950.34
4266,5,ANTIOQUIA,CAUCASIA,Cultivo intermintente,2015,0.0,90400.52
4267,5,ANTIOQUIA,CHIGORODÓ,Cultivo intermintente,2015,0.0,53816.68
4268,5,ANTIOQUIA,COCORNÁ,Cultivo abandonado,2015,0.0,18689.22
4269,5,ANTIOQUIA,DABEIBA,Cultivo abandonado,2015,0.0,26165.37
4270,5,ANTIOQUIA,EL BAGRE,Cultivo permanente,2015,85.34,61117.55
4271,5,ANTIOQUIA,FRONTINO,Cultivo abandonado,2015,0.0,19732.21
4272,5,ANTIOQUIA,GÓMEZ PLATA,Cultivo abandonado,2015,0.0,12020.26
4273,5,ANTIOQUIA,ITUANGO,Cultivo permanente,2015,41.37,27987.26
4274,5,ANTIOQUIA,MACEO,Cultivo abandonado,2015,0.0,16312.57
4275,5,ANTIOQUIA,MURINDÓ,Cultivo intermintente,2015,0.0,11212.84
4276,5,ANTIOQUIA,MUTATÁ,Cultivo intermintente,2015,1.18,26063.46
4277,5,ANTIOQUIA,NARIÑO,Cultivo abandonado,2015,0.0,11638.15
4278,5,ANTIOQUIA,NECHÍ,Cultivo permanente,2015,128.35,23237.8
4279,5,ANTIOQUIA,NECOCLÍ,Cultivo abandonado,2015,0.0,51899.87
4280,5,ANTIOQUIA,PUERTO BERRÍO,Cultivo abandonado,2015,0.0,34425.49
4281,5,ANTIOQUIA,PUERTO NARE,Cultivo abandonado,2015,0.0,23478.1
4282,5,ANTIOQUIA,PUERTO TRIUNFO,Cultivo abandonado,2015,0.0,31418.49
4283,5,ANTIOQUIA,REMEDIOS,Cultivo permanente,2015,3.99,40790.82
4284,5,ANTIOQUIA,SABANALARGA,Cultivo abandonado,2015,0.0,12835.41
4285,5,ANTIOQUIA,SAN CARLOS,Cultivo intermintente,2015,1.44,26569.57
4286,5,ANTIOQUIA,SAN FRANCISCO,Cultivo permanente,2015,29.46,11808.02
4287,5,ANTIOQUIA,SAN LUIS,Cultivo permanente,2015,8.33,16997.21
4288,5,ANTIOQUIA,SAN PEDRO DE URABÁ,Cultivo intermintente,2015,5.28,38299.33
4289,5,ANTIOQUIA,SAN RAFAEL,Cultivo abandonado,2015,0.0,29494.03
4290,5,ANTIOQUIA,SAN ROQUE,Cultivo abandonado,2015,0.0,22014.36
4291,5,ANTIOQUIA,SANTA ROSA DE OSOS,Cultivo abandonado,2015,0.0,33864.81
4292,5,ANTIOQUIA,SEGOVIA,Cultivo permanente,2015,58.14,31347.0
4293,5,ANTIOQUIA,SONSÓN,Cultivo intermintente,2015,2.7,37706.2
4294,5,ANTIOQUIA,TARAZÁ,Cultivo permanente,2015,884.61,42631.25
4295,5,ANTIOQUIA,TOLEDO,Cultivo emergente,2015,0.0,7786.05
4296,5,ANTIOQUIA,TURBO,Cultivo permanente,2015,45.44,190130.17
4297,5,ANTIOQUIA,URAMITA,Cultivo abandonado,2015,0.0,13378.32
4298,5,ANTIOQUIA,URRAO,Cultivo abandonado,2015,0.0,33085.23
4299,5,ANTIOQUIA,VALDIVIA,Cultivo permanente,2015,189.59,28391.26
4300,5,ANTIOQUIA,VEGACHÍ,Cultivo intermintente,2015,0.0,16699.06
4301,5,ANTIOQUIA,VIGÍA DEL FUERTE,Cultivo intermintente,2015,0.0,14231.66
4302,5,ANTIOQUIA,YALÍ,Cultivo intermintente,2015,12.37,8335.09
4303,5,ANTIOQUIA,YARUMAL,Cultivo permanente,2015,3.16,38481.6
4304,5,ANTIOQUIA,YOLOMBÓ,Cultivo intermintente,2015,1.44,21313.44
4305,5,ANTIOQUIA,YONDÓ ,Cultivo intermintente,2015,3.08,59752.0
4306,5,ANTIOQUIA,ZARAGOZA,Cultivo permanente,2015,66.82,30364.99
4307,81,ARAUCA,ARAUQUITA,Cultivo intermintente,2015,9.12,100146.22
4308,81,ARAUCA,FORTUL,Cultivo abandonado,2015,1.23,33538.46
4309,81,ARAUCA,PUERTO RONDÓN,Cultivo abandonado,2015,1.93,21587.77
4310,81,ARAUCA,SARAVENA,Cultivo abandonado,2015,0.0,64737.87
4311,81,ARAUCA,TAME,Cultivo abandonado,2015,4.85,60675.78
4312,13,BOLÍVAR,ACHÍ,Cultivo permanente,2015,3.77,32202.29
4313,13,BOLÍVAR,ALTOS DEL ROSARIO,Cultivo intermintente,2015,0.0,14683.93
4314,13,BOLÍVAR,ARENAL,Cultivo permanente,2015,10.57,11877.34
4315,13,BOLÍVAR,BARRANCO DE LOBA,Cultivo intermintente,2015,0.0,0.0
4316,13,BOLÍVAR,CANTAGALLO,Cultivo permanente,2015,44.86,45823.64
4317,13,BOLÍVAR,EL PEÑÓN,Cultivo abandonado,2015,0.0,13392.07
4318,13,BOLÍVAR,MONTECRISTO,Cultivo permanente,2015,214.14,12873.8
4319,13,BOLÍVAR,MORALES,Cultivo permanente,2015,36.4,19980.95
4320,13,BOLÍVAR,NOROSI,Cultivo permanente,2015,11.68,6999.37
4321,13,BOLÍVAR,RIOVIEJO,Cultivo permanente,2015,11.54,20895.28
4322,13,BOLÍVAR,SAN JACINTO DEL CAUCA,Cultivo permanente,2015,64.42,11824.91
4323,13,BOLÍVAR,SAN MARTÍN DE LOBA,Cultivo intermintente,2015,0.0,24136.78
4324,13,BOLÍVAR,SAN PABLO,Cultivo permanente,2015,229.54,31971.44
4325,13,BOLÍVAR,SANTA ROSA DEL SUR,Cultivo permanente,2015,307.29,37387.63
4326,13,BOLÍVAR,SIMITÍ,Cultivo permanente,2015,69.65,19589.44
4327,13,BOLÍVAR,TIQUISIO ,Cultivo permanente,2015,39.16,20555.14
4328,15,BOYACÁ,COPER,Cultivo abandonado,2015,0.0,7829.13
4329,15,BOYACÁ,CUBARÁ,Cultivo abandonado,2015,0.0,15086.55
4330,15,BOYACÁ,LA VICTORIA,Cultivo abandonado,2015,0.0,6895.2
4331,15,BOYACÁ,MARIPÍ,Cultivo abandonado,2015,0.0,11686.02
4332,15,BOYACÁ,MUZO,Cultivo abandonado,2015,0.0,10337.32
4333,15,BOYACÁ,OTANCHE,Cultivo intermintente,2015,4.55,19150.88
